"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 23, 2018","515.92","516.37","516.66","514.58","-","0.01%"
"Jul 20, 2018","515.89","514.90","516.95","514.16","-","0.28%"
"Jul 19, 2018","514.45","516.80","517.23","513.59","-","-0.39%"
"Jul 18, 2018","516.47","515.65","516.81","515.04","-","0.15%"
"Jul 17, 2018","515.72","514.70","515.90","513.11","-","0.23%"
"Jul 16, 2018","514.53","515.29","515.57","513.98","-","-0.13%"
"Jul 13, 2018","515.22","514.02","515.51","513.61","-","0.21%"
"Jul 12, 2018","514.12","510.03","514.16","509.93","-","0.63%"
"Jul 11, 2018","510.92","515.33","515.33","509.50","-","-0.89%"
"Jul 10, 2018","515.52","514.57","515.96","514.04","-","0.20%"
"Jul 09, 2018","514.48","510.13","514.48","510.13","-","0.90%"
"Jul 06, 2018","509.90","505.95","510.33","505.61","-","0.80%"
"Jul 05, 2018","505.84","503.02","505.84","502.07","-","0.58%"
"Jul 04, 2018","502.94","503.21","503.66","502.49","-","-0.01%"
"Jul 03, 2018","503.00","503.49","505.70","502.20","-","-0.02%"
"Jul 02, 2018","503.10","505.12","505.19","500.18","-","-0.42%"
"Jun 29, 2018","505.20","501.87","507.94","501.59","-","0.66%"
"Jun 28, 2018","501.88","500.87","502.45","498.86","-","0.08%"
"Jun 27, 2018","501.47","504.64","506.92","500.87","-","-0.68%"
"Jun 26, 2018","504.91","504.45","505.61","503.71","-","0.08%"
"Jun 25, 2018","504.49","511.92","511.93","502.93","-","-1.41%"
"Jun 22, 2018","511.68","509.00","512.77","508.81","-","0.46%"
"Jun 21, 2018","509.34","512.34","512.81","508.92","-","-0.63%"
"Jun 20, 2018","512.58","510.96","513.54","510.61","-","0.35%"
"Jun 19, 2018","510.78","515.03","515.24","508.23","-","-0.82%"
"Jun 18, 2018","514.99","516.81","516.84","512.70","-","-0.43%"
"Jun 15, 2018","517.21","518.51","518.62","515.40","-","-0.45%"
"Jun 14, 2018","519.54","519.58","520.10","518.15","-","-0.03%"
"Jun 13, 2018","519.70","520.70","521.63","518.91","-","-0.26%"
"Jun 12, 2018","521.07","520.56","521.61","519.82","-","0.06%"
"Jun 11, 2018","520.76","519.34","521.37","519.25","-","0.31%"
"Jun 08, 2018","519.15","519.55","519.80","517.04","-","-0.14%"
"Jun 07, 2018","519.90","519.93","521.41","518.44","-","0.03%"
"Jun 06, 2018","519.75","516.33","519.75","516.25","-","0.78%"
"Jun 05, 2018","515.72","516.41","516.74","514.98","-","-0.13%"
"Jun 04, 2018","516.38","513.19","517.03","513.17","-","0.70%"
"Jun 01, 2018","512.77","508.61","513.09","508.47","-","0.79%"
"May 31, 2018","508.77","510.68","512.23","508.11","-","-0.23%"
"May 30, 2018","509.96","506.42","510.80","505.10","-","0.59%"
"May 29, 2018","506.99","512.64","512.85","505.50","-","-1.11%"
"May 28, 2018","512.68","513.49","514.47","512.67","-","-0.15%"
"May 25, 2018","513.45","514.62","515.37","512.78","-","-0.27%"
"May 24, 2018","514.86","516.08","516.56","512.41","-","-0.19%"
"May 23, 2018","515.86","517.77","517.83","513.20","-","-0.34%"
"May 22, 2018","517.60","518.34","519.91","517.52","-","-0.02%"
"May 21, 2018","517.72","515.53","518.61","515.08","-","0.40%"
"May 18, 2018","515.66","516.98","517.49","514.98","-","-0.26%"
"May 17, 2018","517.01","517.64","518.35","516.04","-","-0.01%"
"May 16, 2018","517.04","515.84","517.86","515.36","-","0.17%"
"May 15, 2018","516.14","520.12","520.19","514.52","-","-0.85%"
"May 14, 2018","520.58","519.43","521.83","519.36","-","0.22%"
"May 11, 2018","519.46","517.93","520.15","517.93","-","0.43%"
"May 10, 2018","517.23","513.62","518.31","513.55","-","0.70%"
"May 09, 2018","513.62","510.56","514.02","509.68","-","0.63%"
"May 08, 2018","510.39","510.81","511.41","508.67","-","-0.04%"
"May 07, 2018","510.61","509.15","511.86","508.78","-","0.35%"
"May 04, 2018","508.83","505.55","510.00","503.06","-","0.75%"
"May 03, 2018","505.04","506.81","507.13","501.21","-","-0.37%"
"May 02, 2018","506.90","508.98","510.21","506.29","-","-0.39%"
"May 01, 2018","508.90","509.48","509.51","506.14","-","-0.15%"
"Apr 30, 2018","509.69","511.38","513.23","509.59","-","-0.32%"
"Apr 27, 2018","511.31","510.16","512.06","509.89","-","0.27%"
"Apr 26, 2018","509.91","506.52","510.80","506.15","-","0.71%"
"Apr 25, 2018","506.32","508.15","508.15","503.32","-","-0.35%"
"Apr 24, 2018","508.08","511.49","513.43","506.77","-","-0.70%"
"Apr 23, 2018","511.67","512.43","512.85","510.07","-","-0.21%"
"Apr 20, 2018","512.74","516.27","516.27","511.69","-","-0.83%"
"Apr 19, 2018","517.05","518.42","519.15","515.34","-","-0.25%"
"Apr 18, 2018","518.32","516.35","519.20","516.35","-","0.43%"
"Apr 17, 2018","516.12","512.74","517.01","512.39","-","0.71%"
"Apr 16, 2018","512.49","510.58","513.53","510.13","-","0.39%"
"Apr 13, 2018","510.52","511.53","513.50","509.45","-","-0.15%"
"Apr 12, 2018","511.29","509.35","512.41","508.41","-","0.37%"
"Apr 11, 2018","509.43","511.32","511.43","508.97","-","-0.32%"
"Apr 10, 2018","511.04","504.18","512.04","504.04","-","1.36%"
"Apr 09, 2018","504.18","502.33","508.46","502.29","-","0.37%"
"Apr 06, 2018","502.32","508.72","509.12","500.59","-","-1.23%"
"Apr 05, 2018","508.55","504.22","509.50","504.09","-","0.94%"
"Apr 04, 2018","503.82","502.10","504.29","496.06","-","0.38%"
"Apr 03, 2018","501.89","499.22","502.33","497.62","-","0.45%"
"Apr 02, 2018","499.65","506.10","506.52","496.90","-","-1.22%"
"Mar 30, 2018","505.81","505.88","506.37","505.77","-","0.07%"
"Mar 29, 2018","505.44","500.75","507.38","500.54","-","0.83%"
"Mar 28, 2018","501.27","504.29","504.31","499.34","-","-0.57%"
"Mar 27, 2018","504.13","507.02","510.91","502.53","-","-0.55%"
"Mar 26, 2018","506.90","499.38","507.27","498.72","-","1.51%"
"Mar 23, 2018","499.36","508.64","508.64","499.16","-","-1.79%"
"Mar 22, 2018","508.48","518.06","518.89","508.27","-","-1.64%"
"Mar 21, 2018","516.95","517.06","520.26","516.81","-","-0.07%"
"Mar 20, 2018","517.33","516.83","517.93","516.21","-","0.09%"
"Mar 19, 2018","516.89","522.58","522.63","515.09","-","-1.07%"
"Mar 16, 2018","522.47","522.22","523.70","521.81","-","-0.00%"
"Mar 15, 2018","522.49","522.94","524.57","521.75","-","-0.07%"
"Mar 14, 2018","522.87","525.18","526.47","522.45","-","-0.46%"
"Mar 13, 2018","525.31","527.45","529.77","524.44","-","-0.38%"
"Mar 12, 2018","527.29","525.48","528.80","525.48","-","0.35%"
"Mar 09, 2018","525.44","519.46","525.50","519.36","-","1.11%"
"Mar 08, 2018","519.65","517.40","519.84","517.40","-","0.45%"
"Mar 07, 2018","517.33","518.38","518.45","514.63","-","-0.12%"
"Mar 06, 2018","517.96","514.65","518.81","514.65","-","0.65%"
"Mar 05, 2018","514.62","511.71","515.28","508.90","-","0.64%"
"Mar 02, 2018","511.34","513.02","513.02","506.52","-","-0.11%"
"Mar 01, 2018","511.90","517.88","518.02","510.23","-","-1.19%"
"Feb 28, 2018","518.08","523.80","523.89","517.94","-","-1.10%"
"Feb 27, 2018","523.83","528.72","529.83","523.69","-","-0.86%"
"Feb 26, 2018","528.40","523.99","528.84","523.96","-","0.82%"
"Feb 23, 2018","524.12","518.48","524.12","518.36","-","1.14%"
"Feb 22, 2018","518.20","518.29","521.29","516.26","-","-0.14%"
"Feb 21, 2018","518.92","519.55","524.17","518.41","-","-0.17%"
"Feb 20, 2018","519.81","522.35","522.40","518.66","-","-0.47%"
"Feb 19, 2018","522.25","522.36","523.45","522.12","-","-0.07%"
"Feb 16, 2018","522.60","521.87","525.00","521.35","-","0.26%"
"Feb 15, 2018","521.25","515.67","521.90","515.64","-","1.22%"
"Feb 14, 2018","514.95","508.30","515.90","507.19","-","1.28%"
"Feb 13, 2018","508.44","507.11","508.99","505.92","-","0.32%"
"Feb 12, 2018","506.84","501.05","508.81","500.94","-","1.18%"
"Feb 09, 2018","500.91","500.51","502.90","491.71","-","0.04%"
"Feb 08, 2018","500.70","512.75","513.77","500.41","-","-2.45%"
"Feb 07, 2018","513.30","513.54","518.50","512.75","-","0.06%"
"Feb 06, 2018","512.97","515.43","515.43","503.00","-","-0.54%"
"Feb 05, 2018","515.73","531.07","531.23","514.97","-","-2.96%"
"Feb 02, 2018","531.46","541.50","541.63","531.28","-","-1.80%"
"Feb 01, 2018","541.21","541.17","542.74","540.04","-","-0.08%"
"Jan 31, 2018","541.67","541.49","543.59","539.88","-","0.03%"
"Jan 30, 2018","541.50","547.00","547.04","541.01","-","-0.99%"
"Jan 29, 2018","546.89","550.17","550.63","546.79","-","-0.62%"
"Jan 26, 2018","550.32","544.61","550.32","544.61","-","0.67%"
"Jan 25, 2018","546.68","546.29","547.75","543.94","-","0.13%"
"Jan 24, 2018","545.99","545.19","548.26","544.82","-","0.15%"
"Jan 23, 2018","545.17","542.54","545.36","542.52","-","0.49%"
"Jan 22, 2018","542.50","539.56","542.55","538.83","-","0.60%"
"Jan 19, 2018","539.27","536.83","539.27","536.74","-","0.48%"
"Jan 18, 2018","536.70","536.35","537.56","536.25","-","-0.08%"
"Jan 17, 2018","537.14","534.64","537.80","533.72","-","0.51%"
"Jan 16, 2018","534.41","535.10","537.69","534.03","-","-0.15%"
"Jan 15, 2018","535.22","534.11","535.35","533.95","-","0.37%"
"Jan 12, 2018","533.23","529.91","534.02","529.77","-","0.66%"
"Jan 11, 2018","529.74","527.39","529.90","526.59","-","0.38%"
"Jan 10, 2018","527.73","527.98","528.61","526.32","-","-0.05%"
"Jan 09, 2018","528.02","527.10","528.74","527.07","-","0.14%"
"Jan 08, 2018","527.29","526.81","527.29","526.06","-","0.11%"
"Jan 05, 2018","526.69","523.30","526.83","523.29","-","0.66%"
"Jan 04, 2018","523.26","519.07","523.95","519.02","-","0.79%"
"Jan 03, 2018","519.15","516.79","519.30","516.76","-","0.46%"
"Jan 02, 2018","516.76","513.00","516.90","512.86","-","0.74%"
"Jan 01, 2018","512.98","512.87","512.98","512.79","-","-0.01%"
"Dec 29, 2017","513.03","513.54","514.99","512.86","-","-0.09%"
"Dec 28, 2017","513.51","512.38","513.66","512.34","-","0.25%"
"Dec 27, 2017","512.23","511.16","512.65","511.11","-","0.22%"
"Dec 26, 2017","511.10","511.65","511.75","510.96","-","-0.05%"
"Dec 25, 2017","511.36","511.46","511.75","511.34","-","0.01%"
"Dec 22, 2017","511.29","511.38","511.77","510.89","-","0.02%"
"Dec 21, 2017","511.19","509.77","512.10","509.20","-","0.24%"
"Dec 20, 2017","509.96","510.53","511.37","509.65","-","-0.03%"
"Dec 19, 2017","510.12","511.35","512.08","510.12","-","-0.30%"
"Dec 18, 2017","511.68","507.04","512.19","507.00","-","0.91%"
"Dec 15, 2017","507.08","505.56","507.50","504.83","-","0.31%"
"Dec 14, 2017","505.51","507.66","508.03","505.51","-","-0.26%"
"Dec 13, 2017","506.84","506.45","508.62","506.43","-","0.10%"
"Dec 12, 2017","506.31","505.98","506.93","505.65","-","0.02%"
"Dec 11, 2017","506.23","504.24","506.23","504.20","-","0.43%"
"Dec 08, 2017","504.08","501.28","504.26","501.24","-","0.53%"
"Dec 07, 2017","501.42","500.33","501.93","500.00","-","0.22%"
"Dec 06, 2017","500.30","502.28","502.32","499.77","-","-0.40%"
"Dec 05, 2017","502.33","504.16","504.46","502.18","-","-0.32%"
"Dec 04, 2017","503.92","503.64","507.09","503.11","-","0.09%"
"Dec 01, 2017","503.47","504.82","505.42","500.84","-","-0.39%"
"Nov 30, 2017","505.44","503.94","505.84","502.95","-","0.26%"
"Nov 29, 2017","504.12","504.59","505.61","503.45","-","-0.07%"
"Nov 28, 2017","504.45","501.74","504.64","501.30","-","0.48%"
"Nov 27, 2017","502.02","503.13","503.27","501.67","-","-0.26%"
"Nov 24, 2017","503.35","502.03","503.55","501.63","-","0.29%"
"Nov 23, 2017","501.90","502.04","502.30","501.34","-","0.09%"
"Nov 22, 2017","501.43","500.64","502.36","500.63","-","0.18%"
"Nov 21, 2017","500.51","497.06","500.97","497.06","-","0.65%"
"Nov 20, 2017","497.28","496.90","497.58","496.24","-","0.11%"
"Nov 17, 2017","496.75","496.65","498.10","496.53","-","0.00%"
"Nov 16, 2017","496.74","492.85","497.12","492.84","-","0.80%"
"Nov 15, 2017","492.81","495.94","495.94","491.87","-","-0.55%"
"Nov 14, 2017","495.53","496.52","496.80","494.41","-","-0.22%"
"Nov 13, 2017","496.61","497.47","497.47","495.14","-","-0.25%"
"Nov 10, 2017","497.86","498.87","498.93","497.15","-","-0.15%"
"Nov 09, 2017","498.59","500.45","501.34","496.96","-","-0.37%"
"Nov 08, 2017","500.43","499.84","500.60","499.24","-","0.17%"
"Nov 07, 2017","499.58","500.06","500.90","499.04","-","0.04%"
"Nov 06, 2017","499.40","498.88","500.25","498.22","-","0.11%"
"Nov 03, 2017","498.86","498.28","498.91","497.36","-","0.08%"
"Nov 02, 2017","498.44","498.10","498.90","497.09","-","0.07%"
"Nov 01, 2017","498.08","496.64","499.52","496.62","-","0.29%"
"Oct 31, 2017","496.62","496.07","497.00","495.80","-","0.13%"
"Oct 30, 2017","495.96","496.07","496.77","495.48","-","0.05%"
"Oct 27, 2017","495.69","493.01","496.19","492.94","-","0.41%"
"Oct 26, 2017","493.66","493.54","494.35","493.07","-","0.03%"
"Oct 25, 2017","493.50","495.20","495.63","492.02","-","-0.34%"
"Oct 24, 2017","495.16","495.17","495.69","494.74","-","0.03%"
"Oct 23, 2017","495.01","496.02","496.61","495.01","-","-0.28%"
"Oct 20, 2017","496.39","495.57","496.42","494.95","-","0.13%"
"Oct 19, 2017","495.75","495.81","496.30","493.80","-","0.02%"
"Oct 18, 2017","495.66","495.32","496.22","495.07","-","0.15%"
"Oct 17, 2017","494.93","495.53","495.80","494.57","-","-0.18%"
"Oct 16, 2017","495.80","494.91","496.19","494.91","-","0.14%"
"Oct 13, 2017","495.09","494.10","495.82","493.99","-","0.24%"
"Oct 12, 2017","493.92","494.13","494.84","493.64","-","0.01%"
"Oct 11, 2017","493.89","492.70","494.22","492.68","-","0.18%"
"Oct 10, 2017","493.00","490.56","493.24","490.55","-","0.50%"
"Oct 09, 2017","490.56","491.11","491.24","490.38","-","-0.07%"
"Oct 06, 2017","490.89","491.07","491.43","489.85","-","-0.09%"
"Oct 05, 2017","491.33","490.06","491.33","489.67","-","0.24%"
"Oct 04, 2017","490.16","489.60","490.43","489.40","-","0.11%"
"Oct 03, 2017","489.63","487.88","489.65","487.44","-","0.37%"
"Oct 02, 2017","487.83","486.80","487.83","486.20","-","0.20%"
"Sep 29, 2017","486.88","484.81","486.88","484.54","-","0.46%"
"Sep 28, 2017","484.63","483.82","485.00","483.40","-","0.13%"
"Sep 27, 2017","484.01","483.35","484.42","482.31","-","0.19%"
"Sep 26, 2017","483.07","484.64","484.68","482.89","-","-0.35%"
"Sep 25, 2017","484.75","486.14","486.52","483.58","-","-0.39%"
"Sep 22, 2017","486.66","486.35","486.77","485.84","-","0.13%"
"Sep 21, 2017","486.05","486.64","486.89","485.72","-","-0.41%"
"Sep 20, 2017","488.06","487.32","488.22","485.07","-","0.14%"
"Sep 19, 2017","487.37","486.48","487.69","486.47","-","0.21%"
"Sep 18, 2017","486.36","484.96","487.07","484.96","-","0.24%"
"Sep 15, 2017","485.18","484.80","485.24","484.39","-","0.21%"
"Sep 14, 2017","484.14","484.64","484.71","483.50","-","-0.14%"
"Sep 13, 2017","484.83","485.49","485.78","484.06","-","-0.10%"
"Sep 12, 2017","485.30","483.70","485.30","483.60","-","0.31%"
"Sep 11, 2017","483.79","479.73","483.79","479.73","-","0.87%"
"Sep 08, 2017","479.61","479.89","480.86","479.61","-","0.01%"
"Sep 07, 2017","479.57","478.03","480.07","478.01","-","0.32%"
"Sep 06, 2017","478.04","477.00","478.35","476.27","-","0.18%"
"Sep 05, 2017","477.16","478.70","479.26","475.65","-","-0.37%"
"Sep 04, 2017","478.95","479.80","479.80","478.66","-","-0.20%"
"Sep 01, 2017","479.90","478.92","480.41","478.58","-","0.31%"
"Aug 31, 2017","478.41","475.67","479.00","475.42","-","0.55%"
"Aug 30, 2017","475.79","474.29","475.91","474.19","-","0.19%"
"Aug 29, 2017","474.91","475.21","475.58","472.64","-","-0.10%"
"Aug 28, 2017","475.37","475.68","476.08","474.91","-","0.07%"
"Aug 25, 2017","475.02","473.76","476.57","473.59","-","0.26%"
"Aug 24, 2017","473.81","474.13","475.24","473.53","-","-0.04%"
"Aug 23, 2017","473.99","474.63","474.67","473.28","-","-0.10%"
"Aug 22, 2017","474.48","471.04","474.51","471.04","-","0.69%"
"Aug 21, 2017","471.23","470.67","471.28","469.68","-","0.13%"
"Aug 18, 2017","470.63","471.47","471.97","469.74","-","-0.31%"
"Aug 17, 2017","472.10","476.82","477.23","471.97","-","-0.77%"
"Aug 16, 2017","475.75","474.65","476.86","474.41","-","0.30%"
"Aug 15, 2017","474.32","475.01","475.61","473.86","-","-0.16%"
"Aug 14, 2017","475.10","471.37","475.56","471.21","-","0.80%"
"Aug 11, 2017","471.33","472.53","472.53","470.47","-","-0.26%"
"Aug 10, 2017","472.58","478.13","478.17","472.53","-","-1.11%"
"Aug 09, 2017","477.89","479.67","479.70","476.29","-","-0.33%"
"Aug 08, 2017","479.45","480.52","481.26","479.23","-","-0.19%"
"Aug 07, 2017","480.35","479.49","480.45","479.49","-","0.27%"
"Aug 04, 2017","479.07","479.09","479.93","478.29","-","-0.01%"
"Aug 03, 2017","479.11","479.58","479.58","478.62","-","-0.14%"
"Aug 02, 2017","479.76","479.56","479.95","478.26","-","0.01%"
"Aug 01, 2017","479.73","477.78","479.96","477.78","-","0.45%"
"Jul 31, 2017","477.58","477.30","478.50","477.09","-","0.07%"
"Jul 28, 2017","477.25","478.37","478.37","476.17","-","-0.21%"
"Jul 27, 2017","478.25","478.98","480.04","476.67","-","0.15%"
"Jul 26, 2017","477.55","477.14","479.26","476.75","-","0.06%"
"Jul 25, 2017","477.24","475.95","478.10","475.91","-","0.23%"
"Jul 24, 2017","476.13","476.70","476.81","475.57","-","-0.13%"
"Jul 21, 2017","476.77","477.45","477.92","475.64","-","-0.19%"
"Jul 20, 2017","477.70","476.75","478.09","476.62","-","0.21%"
"Jul 19, 2017","476.72","474.11","476.72","474.10","-","0.48%"
"Jul 18, 2017","474.44","473.94","474.73","473.16","-","0.07%"
"Jul 17, 2017","474.13","474.23","474.64","473.77","-","0.07%"
"Jul 14, 2017","473.78","471.30","474.55","471.25","-","0.58%"
"Jul 13, 2017","471.06","469.88","471.35","469.88","-","0.31%"
"Jul 12, 2017","469.62","465.89","470.08","465.80","-","0.93%"
"Jul 11, 2017","465.31","465.31","466.21","464.05","-","0.03%"
"Jul 10, 2017","465.16","464.35","465.81","464.26","-","0.26%"
"Jul 07, 2017","463.96","463.10","464.26","462.26","-","0.15%"
"Jul 06, 2017","463.25","466.09","466.12","463.16","-","-0.56%"
"Jul 05, 2017","465.88","465.46","466.32","464.45","-","0.10%"
"Jul 04, 2017","465.41","466.42","466.58","465.27","-","-0.16%"
"Jul 03, 2017","466.16","465.33","467.26","464.97","-","0.23%"
"Jun 30, 2017","465.09","465.83","466.59","464.83","-","-0.18%"
"Jun 29, 2017","465.94","468.88","470.27","464.46","-","-0.54%"
"Jun 28, 2017","468.45","465.88","468.88","465.04","-","0.60%"
"Jun 27, 2017","465.64","467.72","468.22","465.64","-","-0.48%"
"Jun 26, 2017","467.90","467.05","469.65","467.04","-","0.20%"
"Jun 23, 2017","466.98","466.16","467.40","465.68","-","0.19%"
"Jun 22, 2017","466.09","465.87","466.89","465.53","-","0.10%"
"Jun 21, 2017","465.63","466.34","466.49","464.88","-","-0.14%"
"Jun 20, 2017","466.29","469.35","469.75","466.27","-","-0.69%"
"Jun 19, 2017","469.53","466.09","469.53","466.04","-","0.72%"
"Jun 16, 2017","466.16","464.76","466.16","464.58","-","0.31%"
"Jun 15, 2017","464.74","467.43","467.55","462.75","-","-0.75%"
"Jun 14, 2017","468.27","467.83","469.67","466.48","-","0.12%"
"Jun 13, 2017","467.69","465.46","467.80","465.45","-","0.47%"
"Jun 12, 2017","465.48","466.91","467.02","464.43","-","-0.29%"
"Jun 09, 2017","466.84","466.62","468.60","465.35","-","-0.07%"
"Jun 08, 2017","467.19","467.45","467.69","466.35","-","-0.09%"
"Jun 07, 2017","467.63","467.40","468.46","466.54","-","0.04%"
"Jun 06, 2017","467.42","468.61","468.84","467.15","-","-0.28%"
"Jun 05, 2017","468.73","469.19","469.38","468.40","-","-0.13%"
"Jun 02, 2017","469.35","466.41","469.59","466.40","-","0.63%"
"Jun 01, 2017","466.40","463.68","466.40","463.68","-","0.56%"
"May 31, 2017","463.79","463.51","464.66","462.84","-","0.01%"
"May 30, 2017","463.73","463.90","464.10","463.31","-","-0.12%"
"May 29, 2017","464.29","464.49","464.61","464.08","-","-0.05%"
"May 26, 2017","464.50","464.69","464.71","463.82","-","-0.08%"
"May 25, 2017","464.88","463.58","465.23","463.44","-","0.42%"
"May 24, 2017","462.93","462.17","463.54","461.93","-","0.06%"
"May 23, 2017","462.66","462.12","462.99","461.61","-","0.09%"
"May 22, 2017","462.24","460.14","462.24","459.86","-","0.57%"
"May 19, 2017","459.64","455.93","460.81","455.69","-","0.73%"
"May 18, 2017","456.29","457.31","457.32","454.59","-","-0.31%"
"May 17, 2017","457.69","463.10","463.29","457.66","-","-1.17%"
"May 16, 2017","463.11","462.11","463.48","461.90","-","0.27%"
"May 15, 2017","461.87","459.42","462.12","459.39","-","0.49%"
"May 12, 2017","459.60","459.04","459.76","458.74","-","0.11%"
"May 11, 2017","459.11","459.69","460.22","457.61","-","-0.16%"
"May 10, 2017","459.86","459.04","459.86","458.88","-","0.17%"
"May 09, 2017","459.09","459.43","459.68","458.39","-","-0.12%"
"May 08, 2017","459.65","459.37","460.55","458.82","-","0.10%"
"May 05, 2017","459.17","457.26","459.40","456.48","-","0.46%"
"May 04, 2017","457.05","456.15","457.37","455.83","-","0.09%"
"May 03, 2017","456.62","457.77","457.81","455.62","-","-0.17%"
"May 02, 2017","457.40","456.00","457.68","456.00","-","0.27%"
"May 01, 2017","456.17","455.36","456.59","455.18","-","0.22%"
"Apr 28, 2017","455.17","455.87","456.25","455.17","-","-0.16%"
"Apr 27, 2017","455.88","456.36","456.66","455.15","-","-0.09%"
"Apr 26, 2017","456.31","456.46","457.45","456.07","-","0.02%"
"Apr 25, 2017","456.23","453.39","456.60","453.39","-","0.62%"
"Apr 24, 2017","453.41","447.89","453.70","447.48","-","1.54%"
"Apr 21, 2017","446.54","447.23","447.81","446.28","-","-0.18%"
"Apr 20, 2017","447.35","444.46","447.44","444.42","-","0.63%"
"Apr 19, 2017","444.56","445.48","446.29","444.07","-","-0.17%"
"Apr 18, 2017","445.31","447.21","447.28","444.61","-","-0.48%"
"Apr 17, 2017","447.46","444.32","447.46","444.32","-","0.70%"
"Apr 14, 2017","444.36","444.31","444.48","444.05","-","-0.07%"
"Apr 13, 2017","444.66","447.10","447.40","444.40","-","-0.42%"
"Apr 12, 2017","446.55","447.20","448.01","446.06","-","-0.19%"
"Apr 11, 2017","447.41","447.36","447.87","445.05","-","0.01%"
"Apr 10, 2017","447.36","447.02","448.17","446.56","-","0.02%"
"Apr 07, 2017","447.26","447.61","447.83","446.51","-","-0.07%"
"Apr 06, 2017","447.59","447.78","448.08","445.98","-","-0.04%"
"Apr 05, 2017","447.76","448.54","450.96","447.73","-","-0.15%"
"Apr 04, 2017","448.43","448.28","448.43","447.00","-","0.05%"
"Apr 03, 2017","448.20","448.94","449.51","446.67","-","-0.15%"
"Mar 31, 2017","448.87","450.14","450.39","448.58","-","-0.43%"
"Mar 30, 2017","450.79","450.42","451.14","449.66","-","0.13%"
"Mar 29, 2017","450.22","449.70","450.66","449.01","-","-0.08%"
"Mar 28, 2017","450.60","447.21","450.60","447.19","-","0.72%"
"Mar 27, 2017","447.40","448.29","448.30","444.85","-","-0.07%"
"Mar 24, 2017","447.72","447.42","449.00","447.16","-","0.05%"
"Mar 23, 2017","447.48","446.87","448.86","446.60","-","0.13%"
"Mar 22, 2017","446.92","447.99","447.99","445.23","-","-0.25%"
"Mar 21, 2017","448.05","450.98","453.22","447.75","-","-0.67%"
"Mar 20, 2017","451.06","451.38","451.98","450.57","-","-0.04%"
"Mar 17, 2017","451.26","451.42","452.33","450.96","-","-0.02%"
"Mar 16, 2017","451.36","450.00","451.99","449.91","-","0.71%"
"Mar 15, 2017","448.20","445.31","450.26","444.99","-","0.58%"
"Mar 14, 2017","445.61","446.81","447.00","444.55","-","-0.32%"
"Mar 13, 2017","447.05","445.72","447.05","445.63","-","0.34%"
"Mar 10, 2017","445.52","443.11","446.22","443.08","-","0.52%"
"Mar 09, 2017","443.21","443.32","443.90","442.23","-","-0.08%"
"Mar 08, 2017","443.57","444.80","444.98","443.24","-","-0.30%"
"Mar 07, 2017","444.91","445.64","446.16","444.44","-","-0.22%"
"Mar 06, 2017","445.91","447.08","447.23","444.99","-","-0.12%"
"Mar 03, 2017","446.45","446.32","447.23","445.28","-","-0.05%"
"Mar 02, 2017","446.69","448.45","449.10","446.17","-","-0.38%"
"Mar 01, 2017","448.41","443.54","449.00","443.37","-","0.88%"
"Feb 28, 2017","444.50","444.77","445.29","443.55","-","-0.18%"
"Feb 27, 2017","445.32","445.19","445.33","444.15","-","0.00%"
"Feb 24, 2017","445.32","446.62","446.64","443.72","-","-0.32%"
"Feb 23, 2017","446.75","446.25","447.67","445.79","-","0.16%"
"Feb 22, 2017","446.04","445.99","446.60","445.31","-","0.03%"
"Feb 21, 2017","445.92","444.40","446.21","443.77","-","0.33%"
"Feb 20, 2017","444.46","444.03","444.57","443.77","-","0.07%"
"Feb 17, 2017","444.17","444.44","444.45","442.74","-","-0.08%"
"Feb 16, 2017","444.52","444.10","444.94","443.55","-","0.19%"
"Feb 15, 2017","443.67","441.52","444.29","441.49","-","0.57%"
"Feb 14, 2017","441.14","441.23","441.51","439.54","-","0.00%"
"Feb 13, 2017","441.14","439.10","441.59","438.93","-","0.49%"
"Feb 10, 2017","439.01","437.01","439.63","436.99","-","0.41%"
"Feb 09, 2017","437.23","435.83","437.49","435.28","-","0.31%"
"Feb 08, 2017","435.89","434.76","435.89","434.20","-","0.27%"
"Feb 07, 2017","434.73","435.49","435.50","434.14","-","-0.08%"
"Feb 06, 2017","435.09","436.33","436.75","434.82","-","-0.31%"
"Feb 03, 2017","436.45","433.56","436.68","433.38","-","0.56%"
"Feb 02, 2017","434.02","433.79","434.60","433.09","-","0.11%"
"Feb 01, 2017","433.53","433.12","435.04","432.58","-","0.09%"
"Jan 31, 2017","433.13","433.20","433.69","431.88","-","-0.03%"
"Jan 30, 2017","433.25","435.78","435.90","431.69","-","-0.59%"
"Jan 27, 2017","435.84","436.00","436.30","435.21","-","-0.03%"
"Jan 26, 2017","435.96","436.42","437.57","435.72","-","-0.05%"
"Jan 25, 2017","436.17","432.39","436.58","432.35","-","0.80%"
"Jan 24, 2017","432.70","430.94","432.70","430.17","-","0.53%"
"Jan 23, 2017","430.40","430.72","431.41","429.46","-","0.04%"
"Jan 20, 2017","430.22","429.29","430.75","428.70","-","0.32%"
"Jan 19, 2017","428.84","429.79","430.39","428.55","-","-0.52%"
"Jan 18, 2017","431.10","430.73","431.10","429.43","-","0.18%"
"Jan 17, 2017","430.33","430.03","431.49","429.71","-","0.02%"
"Jan 16, 2017","430.23","431.43","431.67","430.04","-","-0.31%"
"Jan 13, 2017","431.55","429.99","431.95","429.68","-","0.23%"
