"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 18, 2018","2,172.27","2,159.65","2,174.53","2,159.65","-","0.54%"
"Sep 17, 2018","2,160.53","2,165.35","2,168.57","2,159.47","-","-0.28%"
"Sep 14, 2018","2,166.59","2,164.15","2,169.23","2,161.22","-","0.18%"
"Sep 13, 2018","2,162.68","2,153.92","2,166.96","2,153.88","-","0.46%"
"Sep 12, 2018","2,152.70","2,148.72","2,155.48","2,145.71","-","0.23%"
"Sep 11, 2018","2,147.67","2,142.48","2,149.63","2,134.85","-","0.23%"
"Sep 10, 2018","2,142.64","2,136.32","2,148.23","2,135.09","-","0.24%"
"Sep 07, 2018","2,137.60","2,143.61","2,144.40","2,131.62","-","-0.30%"
"Sep 06, 2018","2,144.03","2,152.16","2,154.38","2,138.84","-","-0.41%"
"Sep 05, 2018","2,152.77","2,163.36","2,163.40","2,146.80","-","-0.47%"
"Sep 04, 2018","2,162.83","2,172.64","2,172.64","2,156.35","-","-0.49%"
"Sep 03, 2018","2,173.42","2,172.37","2,173.42","2,171.10","-","-0.10%"
"Aug 31, 2018","2,175.50","2,181.12","2,182.50","2,168.81","-","-0.28%"
"Aug 30, 2018","2,181.56","2,193.03","2,193.24","2,179.17","-","-0.42%"
"Aug 29, 2018","2,190.75","2,182.05","2,193.12","2,180.48","-","0.38%"
"Aug 28, 2018","2,182.50","2,181.41","2,187.62","2,179.92","-","0.12%"
"Aug 27, 2018","2,179.95","2,162.93","2,181.55","2,162.63","-","0.85%"
"Aug 24, 2018","2,161.61","2,148.12","2,162.75","2,147.23","-","0.58%"
"Aug 23, 2018","2,149.22","2,155.79","2,155.87","2,146.09","-","-0.31%"
"Aug 22, 2018","2,155.99","2,154.76","2,159.29","2,153.44","-","0.20%"
"Aug 21, 2018","2,151.79","2,147.95","2,159.27","2,147.22","-","0.31%"
"Aug 20, 2018","2,145.24","2,138.64","2,148.23","2,137.91","-","0.33%"
"Aug 17, 2018","2,138.11","2,130.71","2,141.71","2,127.61","-","0.33%"
"Aug 16, 2018","2,131.05","2,115.34","2,135.07","2,113.41","-","0.73%"
"Aug 15, 2018","2,115.70","2,135.97","2,136.00","2,106.78","-","-1.01%"
"Aug 14, 2018","2,137.36","2,128.04","2,138.79","2,127.73","-","0.46%"
"Aug 13, 2018","2,127.47","2,136.96","2,138.94","2,125.22","-","-0.58%"
"Aug 10, 2018","2,139.84","2,161.26","2,161.29","2,135.04","-","-1.10%"
"Aug 09, 2018","2,163.69","2,166.28","2,168.32","2,160.84","-","-0.11%"
"Aug 08, 2018","2,166.15","2,166.90","2,169.18","2,162.31","-","-0.03%"
"Aug 07, 2018","2,166.85","2,157.35","2,170.90","2,157.31","-","0.44%"
"Aug 06, 2018","2,157.34","2,154.24","2,158.67","2,148.63","-","0.09%"
"Aug 03, 2018","2,155.39","2,146.48","2,155.39","2,144.75","-","0.36%"
"Aug 02, 2018","2,147.58","2,149.43","2,149.72","2,132.76","-","-0.08%"
"Aug 01, 2018","2,149.36","2,153.56","2,156.77","2,146.49","-","-0.17%"
"Jul 31, 2018","2,153.10","2,147.65","2,157.02","2,145.62","-","0.23%"
"Jul 30, 2018","2,148.25","2,155.53","2,157.26","2,146.17","-","-0.36%"
"Jul 27, 2018","2,156.11","2,161.55","2,168.04","2,151.22","-","-0.27%"
"Jul 26, 2018","2,161.93","2,166.46","2,168.69","2,160.19","-","0.01%"
"Jul 25, 2018","2,161.76","2,150.86","2,165.43","2,147.79","-","0.50%"
"Jul 24, 2018","2,151.08","2,139.80","2,157.96","2,138.60","-","0.54%"
"Jul 23, 2018","2,139.44","2,140.94","2,142.36","2,133.56","-","0.01%"
"Jul 20, 2018","2,139.17","2,136.97","2,143.57","2,134.16","-","0.20%"
"Jul 19, 2018","2,134.84","2,143.53","2,145.04","2,131.59","-","-0.35%"
"Jul 18, 2018","2,142.24","2,137.87","2,143.57","2,135.40","-","0.19%"
"Jul 17, 2018","2,138.15","2,133.36","2,139.12","2,127.30","-","0.25%"
"Jul 16, 2018","2,132.79","2,135.29","2,137.01","2,130.36","-","-0.08%"
"Jul 13, 2018","2,134.60","2,130.42","2,136.33","2,128.16","-","0.18%"
"Jul 12, 2018","2,130.86","2,114.15","2,130.86","2,113.94","-","0.64%"
"Jul 11, 2018","2,117.30","2,134.88","2,135.12","2,111.78","-","-0.87%"
"Jul 10, 2018","2,135.87","2,131.61","2,137.33","2,129.27","-","0.22%"
"Jul 09, 2018","2,131.14","2,114.35","2,131.14","2,114.32","-","0.82%"
"Jul 06, 2018","2,113.74","2,096.72","2,115.30","2,096.03","-","0.84%"
"Jul 05, 2018","2,096.19","2,082.62","2,096.19","2,080.48","-","0.67%"
"Jul 04, 2018","2,082.17","2,082.54","2,084.13","2,080.73","-","0.01%"
"Jul 03, 2018","2,082.05","2,083.68","2,094.59","2,081.00","-","-0.00%"
"Jul 02, 2018","2,082.08","2,089.19","2,089.42","2,069.16","-","-0.35%"
"Jun 29, 2018","2,089.30","2,079.25","2,102.08","2,077.84","-","0.47%"
"Jun 28, 2018","2,079.62","2,074.50","2,082.15","2,066.44","-","0.16%"
"Jun 27, 2018","2,076.30","2,087.40","2,100.83","2,074.40","-","-0.58%"
"Jun 26, 2018","2,088.41","2,085.37","2,091.91","2,083.67","-","0.14%"
"Jun 25, 2018","2,085.59","2,116.18","2,116.30","2,078.43","-","-1.39%"
"Jun 22, 2018","2,114.90","2,104.14","2,120.00","2,103.96","-","0.43%"
"Jun 21, 2018","2,105.93","2,116.80","2,118.12","2,103.80","-","-0.56%"
"Jun 20, 2018","2,117.76","2,112.12","2,121.88","2,110.46","-","0.30%"
"Jun 19, 2018","2,111.44","2,125.98","2,127.10","2,100.83","-","-0.68%"
"Jun 18, 2018","2,125.79","2,132.35","2,132.35","2,115.68","-","-0.39%"
"Jun 15, 2018","2,134.15","2,138.14","2,139.80","2,126.13","-","-0.37%"
"Jun 14, 2018","2,142.02","2,140.31","2,144.32","2,136.31","-","0.09%"
"Jun 13, 2018","2,140.20","2,144.00","2,149.03","2,137.73","-","-0.24%"
"Jun 12, 2018","2,145.36","2,143.67","2,147.69","2,140.18","-","0.05%"
"Jun 11, 2018","2,144.20","2,138.03","2,147.20","2,137.67","-","0.30%"
"Jun 08, 2018","2,137.74","2,136.48","2,137.98","2,128.67","-","0.01%"
