date,price
2016-08-30,1992.14
2016-08-31,1985.85
2016-09-01,1991.68
2016-09-02,2003.38
2016-09-05,2005.87
2016-09-06,2017.04
2016-09-07,2019.38
2016-09-08,2010.78
2016-09-09,1966.19
2016-09-12,1977.69
2016-09-13,1959.40
2016-09-14,1960.29
2016-09-15,1975.95
2016-09-16,1968.05
2016-09-19,1974.26
2016-09-20,1976.95
2016-09-21,1995.18
2016-09-22,2017.77
2016-09-23,2005.90
2016-09-26,1990.74
2016-09-27,1999.72
2016-09-28,2003.63
2016-09-29,1992.90
2016-09-30,1999.56
2016-10-03,1997.05
2016-10-04,1991.51
2016-10-05,1990.43
2016-10-06,1986.39
2016-10-07,1976.62
2016-10-10,1983.44
2016-10-11,1961.49
2016-10-12,1956.92
2016-10-13,1951.34
2016-10-14,1955.49
2016-10-17,1947.48
2016-10-18,1963.28
2016-10-19,1969.25
2016-10-20,1965.13
2016-10-21,1962.02
2016-10-24,1968.85
2016-10-25,1957.91
2016-10-26,1952.60
2016-10-27,1944.87
2016-10-28,1937.94
2016-10-31,1936.72
2016-11-01,1928.16
2016-11-02,1917.83
2016-11-03,1907.03
2016-11-04,1900.96
2016-11-07,1929.81
2016-11-08,1936.61
2016-11-09,1937.44
2016-11-10,1932.55
2016-11-11,1926.90
2016-11-14,1914.03
2016-11-15,1924.26
2016-11-16,1925.51
2016-11-17,1938.62
2016-11-18,1927.51
2016-11-21,1942.21
2016-11-22,1943.21
2016-11-23,1938.40
2016-11-24,1942.40
2016-11-25,1951.68
2016-11-28,1943.49
2016-11-29,1949.04
2016-11-30,1936.47
2016-12-01,1923.40
2016-12-02,1923.34
2016-12-05,1933.31
2016-12-06,1939.34
2016-12-07,1958.30
2016-12-08,1959.47
2016-12-09,1969.31
2016-12-12,1966.85
2016-12-13,1984.65
2016-12-14,1975.43
2016-12-15,1962.81
2016-12-16,1961.97
2016-12-19,1968.87
2016-12-20,1971.07
2016-12-21,1969.77
2016-12-22,1966.43
2016-12-23,1968.25
2016-12-26,1968.31
2016-12-27,1971.88
2016-12-28,1961.27
2016-12-29,1964.94
2016-12-30,1960.38
2017-01-02,1962.35
2017-01-03,1966.19
2017-01-04,1984.17
2017-01-05,1998.06
2017-01-06,2003.52
2017-01-09,2001.66
2017-01-10,2005.79
2017-01-11,2003.00
2017-01-12,2009.43
2017-01-13,2015.87
2017-01-16,2012.20
2017-01-17,2011.94
2017-01-18,2016.38
2017-01-19,2006.72
2017-01-20,2012.23
2017-01-23,2014.34
2017-01-24,2024.69
2017-01-25,2040.58
2017-01-26,2039.16
2017-01-27,2039.92
2017-01-30,2028.65
2017-01-31,2029.52
2017-02-01,2034.00
2017-02-02,2036.10
2017-02-03,2045.91
2017-02-06,2038.42
2017-02-07,2040.37
2017-02-08,2049.28
2017-02-09,2054.93
2017-02-10,2063.13
2017-02-13,2071.26
2017-02-14,2069.41
2017-02-15,2080.01
2017-02-16,2083.05
2017-02-17,2088.02
2017-02-20,2087.24
2017-02-21,2095.38
2017-02-22,2096.18
2017-02-23,2096.64
2017-02-24,2094.79
2017-02-27,2097.50
2017-02-28,2092.86
2017-03-01,2111.05
2017-03-02,2103.49
2017-03-03,2101.98
2017-03-06,2098.95
2017-03-07,2093.29
2017-03-08,2088.05
2017-03-09,2088.75
2017-03-10,2100.47
2017-03-13,2107.58
2017-03-14,2101.03
2017-03-15,2113.39
2017-03-16,2124.52
2017-03-17,2125.73
2017-03-20,2124.94
2017-03-21,2108.81
2017-03-22,2108.01
2017-03-23,2109.44
2017-03-24,2111.94
2017-03-27,2112.65
2017-03-28,2126.09
2017-03-29,2126.97
2017-03-30,2127.98
2017-03-31,2122.61
2017-04-03,2120.06
2017-04-04,2121.56
2017-04-05,2117.68
2017-04-06,2118.52
2017-04-07,2118.72
2017-04-10,2120.87
2017-04-11,2121.47
2017-04-12,2117.19
2017-04-13,2109.55
2017-04-14,2108.23
2017-04-17,2125.00
2017-04-18,2116.52
2017-04-19,2116.10
2017-04-20,2129.67
2017-04-21,2125.70
2017-04-24,2155.48
2017-04-25,2166.34
2017-04-26,2167.59
2017-04-27,2171.84
2017-04-28,2171.35
2017-05-01,2177.84
2017-05-02,2184.23
2017-05-03,2179.14
2017-05-04,2184.24
2017-05-05,2195.83
2017-05-08,2198.18
2017-05-09,2198.78
2017-05-10,2201.22
2017-05-11,2197.32
2017-05-12,2202.26
2017-05-15,2210.37
2017-05-16,2216.41
2017-05-17,2188.73
2017-05-18,2191.28
2017-05-19,2206.03
2017-05-22,2220.24
2017-05-23,2219.49
2017-05-24,2223.46
2017-05-25,2235.47
2017-05-26,2234.83
2017-05-29,2234.35
2017-05-30,2233.87
2017-05-31,2239.03
2017-06-01,2251.98
2017-06-02,2269.84
2017-06-05,2266.75
2017-06-06,2257.84
2017-06-07,2259.29
2017-06-08,2252.21
2017-06-09,2236.88
2017-06-12,2225.91
2017-06-13,2241.99
2017-06-14,2245.17
2017-06-15,2228.04
2017-06-16,2234.62
2017-06-19,2254.61
2017-06-20,2239.34
2017-06-21,2242.83
2017-06-22,2244.67
2017-06-23,2250.74
2017-06-26,2250.75
2017-06-27,2233.34
2017-06-28,2249.45
2017-06-29,2226.91
2017-06-30,2224.42
2017-07-03,2220.17
2017-07-04,2216.57
2017-07-05,2223.12
2017-07-06,2209.04
2017-07-07,2217.57
2017-07-10,2225.41
2017-07-11,2225.31
2017-07-12,2248.91
2017-07-13,2253.01
2017-07-14,2268.55
2017-07-17,2269.40
2017-07-18,2274.28
2017-07-19,2285.93
2017-07-20,2291.27
2017-07-21,2287.88
2017-07-24,2285.01
2017-07-25,2285.59
2017-07-26,2290.12
2017-07-27,2289.05
2017-07-28,2283.84
2017-07-31,2280.15
2017-08-01,2290.42
2017-08-02,2292.14
2017-08-03,2290.66
2017-08-04,2290.08
2017-08-07,2296.44
2017-08-08,2289.43
2017-08-09,2284.51
2017-08-10,2256.94
