date,price
2017-09-08,1703.96
2017-09-11,1719.70
2017-09-12,1726.01
2017-09-13,1724.73
2017-09-14,1721.65
2017-09-15,1725.00
2017-09-18,1727.62
2017-09-19,1732.60
2017-09-20,1734.85
2017-09-21,1727.20
2017-09-22,1730.83
2017-09-25,1725.37
2017-09-26,1720.16
2017-09-27,1724.86
2017-09-28,1729.10
2017-09-29,1736.76
2017-10-02,1740.54
2017-10-03,1745.03
2017-10-04,1746.08
2017-10-05,1750.69
2017-10-06,1749.33
2017-10-09,1747.82
2017-10-10,1754.31
2017-10-11,1756.77
2017-10-12,1755.68
2017-10-13,1759.49
2017-10-16,1761.32
2017-10-17,1759.29
2017-10-18,1762.28
2017-10-19,1765.04
2017-10-20,1766.81
2017-10-23,1761.60
2017-10-24,1762.83
2017-10-25,1756.13
2017-10-26,1757.83
2017-10-27,1766.79
2017-10-30,1766.58
2017-10-31,1768.22
2017-11-01,1772.01
2017-11-02,1773.28
2017-11-03,1775.33
2017-11-06,1776.13
2017-11-07,1775.39
2017-11-08,1779.02
2017-11-09,1771.64
2017-11-10,1770.09
2017-11-13,1765.82
2017-11-14,1762.58
2017-11-15,1753.21
2017-11-16,1766.55
2017-11-17,1764.62
2017-11-20,1766.83
2017-11-21,1776.84
2017-11-22,1779.39
2017-11-23,1781.98
2017-11-24,1787.63
2017-11-27,1784.71
2017-11-28,1794.02
2017-11-29,1793.42
2017-11-30,1803.12
2017-12-01,1795.80
2017-12-04,1795.92
2017-12-05,1790.19
2017-12-06,1785.00
2017-12-07,1790.08
2017-12-08,1799.02
2017-12-11,1806.03
2017-12-12,1807.95
2017-12-13,1808.52
2017-12-14,1802.68
2017-12-15,1809.74
2017-12-18,1826.47
2017-12-19,1819.73
2017-12-20,1819.20
2017-12-21,1823.50
2017-12-22,1822.49
2017-12-25,1822.81
2017-12-26,1822.03
2017-12-27,1825.06
2017-12-28,1828.29
2017-12-29,1824.71
2018-01-01,1824.73
2018-01-02,1836.35
2018-01-03,1844.99
2018-01-04,1860.34
2018-01-05,1872.66
2018-01-08,1873.63
2018-01-09,1877.12
2018-01-10,1877.41
2018-01-11,1885.26
2018-01-12,1896.98
2018-01-15,1904.27
2018-01-16,1900.03
2018-01-17,1910.03
2018-01-18,1907.75
2018-01-19,1917.19
2018-01-22,1929.36
2018-01-23,1937.56
2018-01-24,1939.36
2018-01-25,1940.84
2018-01-26,1953.84
2018-01-29,1941.28
2018-01-30,1923.87
2018-01-31,1922.21
2018-02-01,1922.25
2018-02-02,1886.82
2018-02-05,1827.67
2018-02-06,1824.24
2018-02-07,1825.56
2018-02-08,1776.21
2018-02-09,1782.17
2018-02-12,1803.88
2018-02-13,1808.00
2018-02-14,1830.45
2018-02-15,1852.27
2018-02-16,1858.14
2018-02-19,1856.63
2018-02-20,1849.06
2018-02-21,1842.90
2018-02-22,1841.77
2018-02-23,1862.19
2018-02-26,1878.83
2018-02-27,1862.25
2018-02-28,1843.05
2018-03-01,1818.45
2018-03-02,1819.03
2018-03-05,1833.24
2018-03-06,1843.26
2018-03-07,1842.21
2018-03-08,1850.67
2018-03-09,1872.13
2018-03-12,1877.19
2018-03-13,1868.48
2018-03-14,1859.78
2018-03-15,1858.87
2018-03-16,1859.24
2018-03-19,1838.35
2018-03-20,1838.55
2018-03-21,1836.42
2018-03-22,1804.08
2018-03-23,1770.62
2018-03-26,1799.85
2018-03-27,1786.50
2018-03-28,1779.34
2018-03-29,1795.03
2018-03-30,1796.26
2018-04-02,1770.90
2018-04-03,1779.06
2018-04-04,1790.58
2018-04-05,1806.43
2018-04-06,1781.47
2018-04-09,1788.91
2018-04-10,1814.20
2018-04-11,1807.15
2018-04-12,1815.02
2018-04-13,1812.69
2018-04-16,1822.33
2018-04-17,1836.91
2018-04-18,1842.73
2018-04-19,1836.95
2018-04-20,1822.94
2018-04-23,1820.58
