date,price
2005-04-29,1881.74
2005-05-31,1894.38
2005-06-30,1914.74
2005-07-29,1967.36
2005-08-31,1973.92
2005-09-30,2029.57
2005-10-31,1972.52
2005-11-30,2035.28
2005-12-30,2078.95
2006-01-31,2167.11
2006-02-28,2179.55
2006-03-31,2213.86
2006-04-28,2291.87
2006-05-31,2215.05
2006-06-30,2212.24
2006-07-31,2254.81
2006-08-31,2305.38
2006-09-29,2335.95
2006-10-31,2422.27
2006-11-30,2474.19
2006-12-29,2539.72
2007-01-31,2557.80
2007-02-28,2542.80
2007-03-30,2579.11
2007-04-30,2686.61
2007-05-31,2748.64
2007-06-29,2712.53
2007-07-31,2623.32
2007-08-31,2605.89
2007-09-28,2706.11
2007-10-31,2761.84
2007-11-30,2616.53
2007-12-31,2564.87
2008-01-31,2390.28
2008-02-29,2334.11
2008-03-31,2309.38
2008-04-30,2416.41
2008-05-30,2394.81
2008-06-30,2162.51
2008-07-31,2122.22
2008-08-29,2094.61
2008-09-30,1880.12
2008-10-31,1529.57
2008-11-28,1442.69
2008-12-31,1480.87
2009-01-30,1312.39
2009-02-27,1146.69
2009-03-31,1235.78
2009-04-30,1400.78
2009-05-29,1526.17
2009-06-30,1505.79
2009-07-31,1641.08
2009-08-31,1734.32
2009-09-30,1790.86
2009-10-30,1742.14
2009-11-30,1806.50
2009-12-31,1822.07
2010-01-29,1756.85
2010-02-26,1766.19
2010-03-31,1872.00
2010-04-30,1864.75
2010-05-31,1675.81
2010-06-30,1611.02
2010-07-30,1746.24
2010-08-31,1673.63
2010-09-30,1805.55
2010-10-29,1861.70
2010-11-30,1795.43
2010-12-31,1936.17
2011-01-31,2000.99
2011-02-28,2074.28
2011-03-31,2038.64
2011-04-29,2118.13
2011-05-31,2052.15
2011-06-30,2015.67
2011-07-29,1952.80
2011-08-31,1804.66
2011-09-30,1660.50
2011-10-31,1817.11
2011-11-30,1759.55
2011-12-30,1775.07
2012-01-31,1846.75
2012-02-29,1925.99
2012-03-30,1938.86
2012-04-30,1899.38
2012-05-31,1725.25
2012-06-29,1828.41
2012-07-31,1845.23
2012-08-31,1881.89
2012-09-28,1934.75
2012-10-31,1935.99
2012-11-30,1940.01
2012-12-31,1990.40
2013-01-31,2104.19
2013-02-28,2092.56
2013-03-29,2130.69
2013-04-30,2209.17
2013-05-31,2198.85
2013-06-28,2144.18
2013-07-31,2252.70
2013-08-30,2188.33
2013-09-30,2284.47
2013-10-31,2381.84
2013-11-29,2413.48
2013-12-31,2455.03
2014-01-31,2362.58
2014-02-28,2466.08
2014-03-31,2490.12
2014-04-30,2525.51
2014-05-30,2546.89
2014-06-30,2589.73
2014-07-31,2545.39
2014-08-29,2582.23
2014-09-30,2502.27
2014-10-31,2502.33
2014-11-28,2525.17
2014-12-31,2482.29
2015-01-30,2408.63
2015-02-27,2533.70
2015-03-31,2471.46
2015-04-30,2543.43
2015-05-29,2529.55
2015-06-30,2453.77
2015-07-02,2469.09
2015-07-03,2465.12
2015-07-06,2441.09
2015-07-07,2433.76
2015-07-08,2410.06
2015-07-09,2422.80
2015-07-10,2457.17
2015-07-13,2476.17
2015-07-14,2490.33
2015-07-15,2488.87
2015-07-16,2506.96
2015-07-17,2497.87
2015-07-20,2495.05
2015-07-21,2488.23
2015-07-22,2472.36
2015-07-23,2465.51
2015-07-24,2439.85
2015-07-27,2426.26
2015-07-28,2443.16
2015-07-29,2464.96
2015-07-30,2466.61
2015-07-31,2471.87
2015-08-03,2464.30
2015-08-04,2460.14
2015-08-05,2466.09
2015-08-06,2459.55
2015-08-07,2451.51
2015-08-10,2479.75
2015-08-11,2456.15
2015-08-12,2448.34
2015-08-13,2442.84
2015-08-14,2445.97
2015-08-17,2450.69
2015-08-18,2442.84
2015-08-19,2416.13
2015-08-20,2382.52
2015-08-21,2320.81
2015-08-24,2228.77
2015-08-25,2214.45
2015-08-26,2257.49
2015-08-27,2307.78
2015-08-28,2319.60
2015-08-31,2305.53
2015-09-01,2240.34
2015-09-02,2256.15
2015-09-03,2269.93
2015-09-04,2227.69
2015-09-07,2232.01
2015-09-08,2273.73
2015-09-09,2275.03
2015-09-10,2267.14
2015-09-11,2266.66
2015-09-14,2256.96
2015-09-15,2276.95
2015-09-16,2306.13
2015-09-17,2301.16
2015-09-18,2266.22
2015-09-21,2264.45
2015-09-22,2226.19
2015-09-23,2219.47
2015-09-24,2209.26
2015-09-25,2225.28
2015-09-28,2180.37
2015-09-29,2172.54
2015-09-30,2212.81
2015-10-01,2218.13
2015-10-02,2243.41
2015-10-05,2291.18
2015-10-06,2303.80
2015-10-07,2327.78
2015-10-08,2344.15
2015-10-09,2355.81
2015-10-12,2354.24
2015-10-13,2334.43
2015-10-14,2324.64
2015-10-15,2354.41
2015-10-16,2367.27
2015-10-19,2356.95
2015-10-20,2355.38
2015-10-21,2349.46
2015-10-22,2376.92
2015-10-23,2397.50
2015-10-26,2391.28
2015-10-27,2373.80
2015-10-28,2399.86
2015-10-29,2382.43
2015-10-30,2379.78
2015-11-02,2392.68
2015-11-03,2397.29
2015-11-04,2392.37
2015-11-05,2385.49
2015-11-06,2375.75
2015-11-09,2357.44
2015-11-10,2356.39
2015-11-11,2357.41
2015-11-12,2324.69
2015-11-13,2305.73
2015-11-16,2326.35
2015-11-17,2334.86
2015-11-18,2353.72
2015-11-19,2367.73
2015-11-20,2363.95
2015-11-23,2356.15
2015-11-24,2357.18
2015-11-25,2356.34
2015-11-26,2364.98
2015-11-27,2359.50
2015-11-30,2353.26
2015-12-01,2375.18
2015-12-02,2351.83
2015-12-03,2329.03
2015-12-04,2348.78
2015-12-07,2332.02
2015-12-08,2302.35
2015-12-09,2302.40
2015-12-10,2300.13
2015-12-11,2263.71
2015-12-14,2251.79
2015-12-15,2277.76
2015-12-16,2307.88
2015-12-17,2288.66
2015-12-18,2260.47
2015-12-21,2267.15
2015-12-22,2285.68
2015-12-23,2321.81
2015-12-24,2325.34
2015-12-25,2323.79
2015-12-28,2317.11
2015-12-29,2335.69
2015-12-30,2321.89
2015-12-31,2303.84
2016-01-01,2303.84
2016-01-04,2264.12
2016-01-05,2265.72
2016-01-06,2232.48
2016-01-07,2185.56
2016-01-08,2162.84
2016-01-11,2157.15
2016-01-12,2157.68
2016-01-13,2139.73
2016-01-14,2150.59
2016-01-15,2109.41
2016-01-18,2098.26
2016-01-19,2104.38
2016-01-20,2057.92
2016-01-21,2069.59
2016-01-22,2122.99
2016-01-25,2096.42
2016-01-26,2122.65
2016-01-27,2124.68
2016-01-28,2129.34
2016-01-29,2169.43
2016-02-01,2168.00
2016-02-02,2126.60
2016-02-03,2133.14
2016-02-04,2152.28
2016-02-05,2130.36
2016-02-08,2099.47
2016-02-09,2078.75
2016-02-10,2069.99
2016-02-11,2039.32
2016-02-12,2072.21
2016-02-15,2096.84
2016-02-16,2117.95
2016-02-17,2150.01
2016-02-18,2151.16
2016-02-19,2138.35
2016-02-22,2168.11
2016-02-23,2140.18
2016-02-24,2128.00
2016-02-25,2156.74
2016-02-26,2158.08
2016-02-29,2148.02
2016-03-01,2183.06
2016-03-02,2210.57
2016-03-03,2229.76
2016-03-04,2245.98
2016-03-07,2251.06
2016-03-08,2227.67
2016-03-09,2236.41
2016-03-10,2234.23
2016-03-11,2276.66
2016-03-14,2275.23
2016-03-15,2262.10
2016-03-16,2264.74
2016-03-17,2300.71
2016-03-18,2304.10
2016-03-21,2299.05
2016-03-22,2296.35
2016-03-23,2275.16
2016-03-24,2260.33
2016-03-25,2263.08
2016-03-28,2267.49
2016-03-29,2273.00
2016-03-30,2296.32
2016-03-31,2288.59
2016-04-01,2273.03
2016-04-04,2273.16
2016-04-05,2236.95
2016-04-06,2253.65
2016-04-07,2237.15
2016-04-08,2256.20
2016-04-11,2259.32
2016-04-12,2281.23
2016-04-13,2314.41
2016-04-14,2323.25
2016-04-15,2320.15
2016-04-18,2327.45
2016-04-19,2358.39
2016-04-20,2363.81
2016-04-21,2355.90
2016-04-22,2355.26
2016-04-25,2347.28
2016-04-26,2354.74
2016-04-27,2360.76
2016-04-28,2349.56
2016-04-29,2339.21
2016-05-02,2343.46
2016-05-03,2315.58
2016-05-04,2293.09
2016-05-05,2288.80
2016-05-06,2291.69
2016-05-09,2283.80
2016-05-10,2311.94
2016-05-11,2303.38
2016-05-12,2299.76
2016-05-13,2277.82
2016-05-16,2295.32
2016-05-17,2288.04
2016-05-18,2288.04
2016-05-19,2269.96
2016-05-20,2284.82
2016-05-23,2278.35
2016-05-24,2302.68
2016-05-25,2328.80
2016-05-26,2332.87
2016-05-27,2337.07
2016-05-30,2337.89
2016-05-31,2333.16
2016-06-01,2327.73
2016-06-02,2327.22
2016-06-03,2332.52
2016-06-06,2346.65
2016-06-07,2361.73
2016-06-08,2368.61
2016-06-09,2351.09
2016-06-10,2317.96
2016-06-13,2290.22
2016-06-14,2265.75
2016-06-15,2270.48
2016-06-16,2263.87
2016-06-17,2283.56
2016-06-20,2324.18
2016-06-21,2331.61
2016-06-22,2329.86
2016-06-23,2368.24
2016-06-24,2240.19
2016-06-27,2182.21
2016-06-28,2219.37
2016-06-29,2270.61
2016-06-30,2299.67
2016-07-01,2307.29
2016-07-04,2306.95
2016-07-05,2281.70
2016-07-06,2271.17
2016-07-07,2273.05
2016-07-08,2300.18
2016-07-11,2319.89
2016-07-12,2346.36
2016-07-13,2354.52
2016-07-14,2368.32
2016-07-15,2366.69
2016-07-18,2368.99
2016-07-19,2359.74
2016-07-20,2369.44
