date,price
1966-06-08,1511.80
1966-06-09,1507.03
1966-06-10,1515.01
1966-06-13,1526.50
1966-06-14,1543.10
1966-06-15,1545.77
1966-06-16,1530.35
1966-06-17,1519.42
1966-06-20,1514.94
1966-06-21,1522.71
1966-06-22,1513.95
1966-06-23,1504.14
1966-06-24,1513.38
1966-06-27,1521.00
1966-06-28,1510.14
1966-06-29,1514.52
1966-06-30,1494.90
1966-07-01,1509.16
1966-07-04,1532.66
1966-07-05,1525.56
1966-07-06,1512.78
1966-07-07,1524.95
1966-07-08,1507.11
1966-07-11,1480.50
1966-07-12,1451.92
1966-07-13,1443.83
1966-07-14,1445.85
1966-07-15,1465.21
1966-07-18,1434.68
1966-07-19,1460.55
1966-07-21,1472.33
1966-07-22,1475.39
1966-07-25,1470.98
1966-07-26,1468.23
1966-07-27,1486.01
1966-07-28,1486.02
1966-07-29,1499.00
1966-08-01,1495.88
1966-08-02,1494.04
1966-08-03,1490.79
1966-08-04,1479.08
1966-08-05,1479.85
1966-08-08,1475.05
1966-08-09,1487.62
1966-08-10,1486.61
1966-08-11,1483.58
1966-08-12,1486.38
1966-08-15,1496.94
1966-08-16,1497.35
1966-08-17,1494.13
1966-08-18,1486.21
1966-08-19,1466.43
1966-08-22,1463.69
1966-08-23,1469.55
1966-08-24,1450.61
1966-08-25,1456.24
1966-08-26,1459.00
1966-08-29,1456.63
1966-08-30,1468.29
1966-08-31,1463.04
1966-09-01,1472.86
1966-09-02,1470.95
1966-09-05,1456.77
1966-09-06,1453.32
1966-09-07,1441.24
1966-09-08,1449.88
1966-09-09,1436.15
1966-09-12,1442.37
1966-09-13,1440.62
1966-09-14,1431.24
1966-09-16,1422.17
1966-09-19,1435.89
1966-09-20,1454.36
1966-09-21,1451.48
1966-09-22,1461.44
1966-09-26,1467.69
1966-09-27,1471.15
1966-09-28,1466.76
1966-09-29,1464.59
1966-09-30,1464.59
1966-10-03,1469.24
1966-10-04,1459.33
1966-10-05,1461.60
1966-10-06,1450.34
1966-10-07,1444.89
1966-10-11,1442.22
1966-10-12,1436.71
1966-10-13,1445.03
1966-10-14,1448.17
1966-10-17,1432.92
1966-10-18,1432.92
1966-10-19,1433.46
1966-10-20,1426.99
1966-10-21,1420.26
1966-10-24,1413.78
1966-10-25,1418.56
1966-10-26,1412.20
1966-10-27,1408.09
1966-10-28,1430.04
1966-10-31,1441.02
1966-11-01,1431.92
1966-11-02,1431.92
1966-11-04,1438.58
1966-11-07,1445.08
1966-11-08,1443.60
1966-11-09,1428.77
1966-11-10,1425.39
1966-11-11,1418.50
1966-11-14,1415.02
1966-11-15,1418.06
1966-11-16,1414.60
1966-11-17,1426.58
1966-11-18,1426.58
1966-11-21,1431.27
1966-11-22,1424.98
1966-11-24,1416.22
1966-11-25,1405.58
1966-11-28,1391.77
1966-11-29,1392.24
1966-11-30,1390.21
1966-12-01,1392.07
1966-12-02,1378.34
1966-12-05,1364.34
1966-12-06,1364.34
1966-12-07,1375.43
1966-12-08,1380.36
1966-12-09,1393.64
1966-12-12,1391.49
1966-12-13,1387.10
1966-12-14,1386.25
1966-12-15,1379.35
1966-12-16,1376.49
1966-12-19,1394.23
1966-12-20,1404.30
1966-12-21,1404.30
1966-12-22,1417.98
