"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 14, 2018","1,236.21","1,242.95","1,249.94","1,232.06","-","-0.48%"
"Nov 13, 2018","1,242.18","1,242.69","1,251.26","1,237.99","-","-0.12%"
"Nov 12, 2018","1,243.67","1,262.70","1,263.41","1,242.51","-","-1.62%"
"Nov 09, 2018","1,264.15","1,275.69","1,276.03","1,258.80","-","-1.04%"
"Nov 08, 2018","1,277.48","1,278.77","1,282.87","1,272.95","-","-0.13%"
"Nov 07, 2018","1,279.14","1,260.42","1,279.14","1,260.42","-","1.50%"
"Nov 06, 2018","1,260.19","1,255.18","1,260.31","1,255.18","-","0.42%"
"Nov 05, 2018","1,254.90","1,254.46","1,256.63","1,249.98","-","0.08%"
"Nov 02, 2018","1,253.91","1,252.78","1,265.41","1,248.65","-","0.16%"
"Nov 01, 2018","1,251.92","1,237.91","1,253.44","1,237.54","-","1.10%"
"Oct 31, 2018","1,238.33","1,221.85","1,244.03","1,221.84","-","1.30%"
"Oct 30, 2018","1,222.42","1,209.66","1,222.42","1,208.35","-","1.01%"
"Oct 29, 2018","1,210.20","1,214.80","1,230.10","1,200.49","-","-0.34%"
"Oct 26, 2018","1,214.27","1,228.74","1,229.53","1,202.94","-","-1.15%"
"Oct 25, 2018","1,228.43","1,219.73","1,232.69","1,211.75","-","0.69%"
"Oct 24, 2018","1,219.99","1,246.07","1,247.28","1,219.05","-","-2.07%"
"Oct 23, 2018","1,245.75","1,259.98","1,260.02","1,232.39","-","-1.15%"
"Oct 22, 2018","1,260.18","1,263.74","1,267.64","1,258.42","-","-0.27%"
"Oct 19, 2018","1,263.57","1,264.89","1,273.07","1,262.23","-","-0.19%"
"Oct 18, 2018","1,265.92","1,280.17","1,280.75","1,262.19","-","-1.21%"
"Oct 17, 2018","1,281.44","1,282.45","1,286.11","1,273.52","-","-0.09%"
"Oct 16, 2018","1,282.55","1,260.65","1,283.14","1,260.10","-","1.74%"
"Oct 15, 2018","1,260.61","1,265.13","1,266.73","1,258.39","-","-0.40%"
"Oct 12, 2018","1,265.68","1,253.92","1,269.73","1,253.09","-","1.02%"
"Oct 11, 2018","1,252.89","1,280.65","1,280.65","1,250.55","-","-2.20%"
"Oct 10, 2018","1,281.09","1,309.94","1,311.20","1,280.37","-","-2.11%"
"Oct 09, 2018","1,308.64","1,312.66","1,313.25","1,305.43","-","-0.28%"
"Oct 08, 2018","1,312.30","1,317.92","1,317.94","1,306.91","-","-0.41%"
"Oct 05, 2018","1,317.67","1,326.56","1,326.60","1,313.11","-","-0.71%"
"Oct 04, 2018","1,327.14","1,338.48","1,339.20","1,321.85","-","-1.03%"
"Oct 03, 2018","1,340.94","1,340.17","1,344.36","1,338.30","-","0.05%"
"Oct 02, 2018","1,340.32","1,345.22","1,346.35","1,338.65","-","-0.37%"
"Oct 01, 2018","1,345.32","1,344.16","1,350.43","1,343.04","-","0.06%"
"Sep 28, 2018","1,344.49","1,346.95","1,348.16","1,341.92","-","-0.19%"
"Sep 27, 2018","1,347.08","1,347.32","1,350.42","1,343.48","-","-0.03%"
"Sep 26, 2018","1,347.42","1,349.26","1,355.07","1,347.33","-","-0.20%"
"Sep 25, 2018","1,350.12","1,347.97","1,352.09","1,347.74","-","0.06%"
"Sep 24, 2018","1,349.32","1,354.07","1,354.07","1,346.92","-","-0.38%"
"Sep 21, 2018","1,354.41","1,352.13","1,356.86","1,352.13","-","0.28%"
"Sep 20, 2018","1,350.63","1,340.91","1,352.55","1,340.47","-","0.78%"
"Sep 19, 2018","1,340.24","1,337.62","1,342.37","1,337.46","-","0.29%"
"Sep 18, 2018","1,336.42","1,329.02","1,337.58","1,328.89","-","0.51%"
"Sep 17, 2018","1,329.66","1,333.99","1,334.50","1,329.23","-","-0.39%"
"Sep 14, 2018","1,334.93","1,331.95","1,336.10","1,331.73","-","0.31%"
"Sep 13, 2018","1,330.87","1,325.19","1,333.83","1,325.19","-","0.50%"
"Sep 12, 2018","1,324.31","1,322.23","1,325.88","1,319.84","-","0.21%"
"Sep 11, 2018","1,321.50","1,319.86","1,322.61","1,314.44","-","0.11%"
"Sep 10, 2018","1,320.01","1,317.84","1,322.94","1,315.94","-","0.09%"
"Sep 07, 2018","1,318.87","1,321.84","1,322.33","1,315.29","-","-0.23%"
"Sep 06, 2018","1,321.89","1,327.25","1,328.04","1,319.29","-","-0.42%"
"Sep 05, 2018","1,327.43","1,335.29","1,335.30","1,323.89","-","-0.58%"
"Sep 04, 2018","1,335.22","1,341.47","1,341.76","1,331.77","-","-0.51%"
"Sep 03, 2018","1,342.06","1,342.89","1,342.90","1,340.77","-","-0.19%"
"Aug 31, 2018","1,344.67","1,347.18","1,347.59","1,340.58","-","-0.21%"
"Aug 30, 2018","1,347.54","1,355.40","1,355.70","1,346.31","-","-0.47%"
"Aug 29, 2018","1,353.90","1,349.40","1,355.38","1,348.34","-","0.31%"
"Aug 28, 2018","1,349.68","1,348.91","1,352.83","1,348.14","-","0.12%"
"Aug 27, 2018","1,348.06","1,336.76","1,349.05","1,336.70","-","0.92%"
"Aug 24, 2018","1,335.82","1,327.93","1,336.53","1,326.92","-","0.52%"
"Aug 23, 2018","1,328.86","1,332.91","1,333.00","1,326.89","-","-0.30%"
"Aug 22, 2018","1,332.82","1,331.05","1,334.56","1,330.51","-","0.26%"
"Aug 21, 2018","1,329.38","1,325.03","1,333.64","1,324.80","-","0.45%"
"Aug 20, 2018","1,323.38","1,318.73","1,325.22","1,318.35","-","0.40%"
"Aug 17, 2018","1,318.12","1,313.60","1,320.31","1,312.17","-","0.32%"
"Aug 16, 2018","1,313.87","1,305.35","1,316.26","1,303.68","-","0.60%"
"Aug 15, 2018","1,305.97","1,319.80","1,319.80","1,300.92","-","-1.11%"
"Aug 14, 2018","1,320.65","1,314.96","1,321.34","1,314.84","-","0.44%"
"Aug 13, 2018","1,314.90","1,322.80","1,322.80","1,312.96","-","-0.75%"
"Aug 10, 2018","1,324.88","1,337.96","1,337.96","1,322.15","-","-1.11%"
"Aug 09, 2018","1,339.69","1,340.70","1,342.43","1,337.83","-","-0.08%"
"Aug 08, 2018","1,340.75","1,341.33","1,342.76","1,338.62","-","-0.04%"
"Aug 07, 2018","1,341.28","1,335.10","1,343.89","1,334.94","-","0.46%"
"Aug 06, 2018","1,335.12","1,333.73","1,335.78","1,330.27","-","0.06%"
"Aug 03, 2018","1,334.29","1,329.27","1,334.29","1,328.35","-","0.33%"
"Aug 02, 2018","1,329.88","1,333.17","1,333.37","1,321.56","-","-0.25%"
"Aug 01, 2018","1,333.15","1,335.17","1,337.09","1,331.33","-","-0.13%"
"Jul 31, 2018","1,334.92","1,332.10","1,337.40","1,330.30","-","0.18%"
"Jul 30, 2018","1,332.46","1,336.96","1,337.92","1,331.45","-","-0.36%"
"Jul 27, 2018","1,337.28","1,340.45","1,344.56","1,334.50","-","-0.26%"
"Jul 26, 2018","1,340.79","1,343.00","1,344.20","1,339.78","-","0.08%"
"Jul 25, 2018","1,339.73","1,333.17","1,342.21","1,332.33","-","0.50%"
"Jul 24, 2018","1,333.12","1,326.79","1,337.85","1,326.60","-","0.50%"
"Jul 23, 2018","1,326.50","1,327.96","1,328.73","1,323.31","-","-0.02%"
"Jul 20, 2018","1,326.70","1,324.55","1,329.56","1,322.67","-","0.25%"
"Jul 19, 2018","1,323.41","1,328.81","1,329.90","1,320.63","-","-0.35%"
"Jul 18, 2018","1,328.03","1,325.99","1,328.69","1,324.33","-","0.14%"
"Jul 17, 2018","1,326.13","1,323.30","1,326.51","1,319.90","-","0.24%"
"Jul 16, 2018","1,322.90","1,325.15","1,325.84","1,321.68","-","-0.15%"
"Jul 13, 2018","1,324.88","1,321.97","1,325.93","1,321.18","-","0.20%"
"Jul 12, 2018","1,322.30","1,312.35","1,322.47","1,312.11","-","0.58%"
"Jul 11, 2018","1,314.67","1,325.76","1,325.79","1,311.10","-","-0.89%"
"Jul 10, 2018","1,326.44","1,324.65","1,327.50","1,323.15","-","0.16%"
"Jul 09, 2018","1,324.29","1,313.38","1,324.29","1,313.38","-","0.89%"
"Jul 06, 2018","1,312.66","1,302.34","1,313.54","1,301.53","-","0.81%"
"Jul 05, 2018","1,302.11","1,295.12","1,302.11","1,292.52","-","0.55%"
"Jul 04, 2018","1,294.94","1,295.57","1,296.82","1,293.86","-","-0.02%"
"Jul 03, 2018","1,295.14","1,295.98","1,301.39","1,292.47","-","0.02%"
"Jul 02, 2018","1,294.87","1,300.34","1,300.39","1,287.40","-","-0.43%"
"Jun 29, 2018","1,300.44","1,291.98","1,307.24","1,291.32","-","0.65%"
"Jun 28, 2018","1,292.09","1,290.01","1,293.39","1,284.46","-","0.04%"
"Jun 27, 2018","1,291.56","1,300.26","1,305.57","1,290.06","-","-0.73%"
"Jun 26, 2018","1,301.03","1,299.39","1,302.57","1,297.74","-","0.10%"
"Jun 25, 2018","1,299.75","1,318.69","1,318.69","1,296.18","-","-1.39%"
"Jun 22, 2018","1,318.13","1,311.55","1,320.79","1,311.13","-","0.43%"
"Jun 21, 2018","1,312.43","1,320.35","1,321.55","1,311.36","-","-0.65%"
"Jun 20, 2018","1,321.00","1,316.39","1,322.70","1,315.45","-","0.38%"
"Jun 19, 2018","1,315.94","1,326.66","1,327.21","1,309.26","-","-0.80%"
"Jun 18, 2018","1,326.59","1,330.74","1,330.74","1,320.45","-","-0.38%"
"Jun 15, 2018","1,331.63","1,335.33","1,335.54","1,327.29","-","-0.48%"
"Jun 14, 2018","1,338.04","1,338.18","1,339.26","1,334.40","-","-0.02%"
"Jun 13, 2018","1,338.37","1,341.00","1,343.21","1,336.50","-","-0.27%"
"Jun 12, 2018","1,341.98","1,340.26","1,343.45","1,338.80","-","0.08%"
"Jun 11, 2018","1,340.85","1,337.32","1,342.23","1,337.06","-","0.30%"
"Jun 08, 2018","1,336.79","1,337.90","1,338.15","1,331.61","-","-0.13%"
"Jun 07, 2018","1,338.47","1,338.06","1,342.44","1,334.84","-","0.02%"
"Jun 06, 2018","1,338.23","1,329.49","1,338.23","1,329.38","-","0.77%"
"Jun 05, 2018","1,328.06","1,329.06","1,330.26","1,326.10","-","-0.09%"
"Jun 04, 2018","1,329.31","1,321.18","1,330.56","1,321.17","-","0.70%"
"Jun 01, 2018","1,320.05","1,310.33","1,321.00","1,309.57","-","0.74%"
"May 31, 2018","1,310.40","1,314.60","1,319.20","1,308.82","-","-0.22%"
"May 30, 2018","1,313.31","1,304.88","1,315.45","1,300.64","-","0.61%"
"May 29, 2018","1,305.36","1,319.31","1,319.70","1,301.72","-","-1.06%"
"May 28, 2018","1,319.28","1,321.29","1,323.68","1,319.24","-","-0.14%"
"May 25, 2018","1,321.19","1,324.02","1,325.87","1,319.62","-","-0.26%"
"May 24, 2018","1,324.66","1,327.46","1,328.63","1,318.59","-","-0.16%"
"May 23, 2018","1,326.82","1,331.65","1,331.86","1,320.57","-","-0.33%"
"May 22, 2018","1,331.21","1,333.44","1,337.27","1,331.12","-","-0.04%"
"May 21, 2018","1,331.78","1,326.22","1,333.85","1,324.99","-","0.39%"
"May 18, 2018","1,326.60","1,329.75","1,330.90","1,324.85","-","-0.23%"
"May 17, 2018","1,329.72","1,330.73","1,332.88","1,327.33","-","0.04%"
"May 16, 2018","1,329.20","1,325.91","1,331.29","1,324.62","-","0.19%"
"May 15, 2018","1,326.65","1,336.13","1,336.56","1,322.61","-","-0.82%"
"May 14, 2018","1,337.56","1,335.08","1,340.83","1,334.96","-","0.18%"
"May 11, 2018","1,335.12","1,331.18","1,336.89","1,331.17","-","0.44%"
"May 10, 2018","1,329.30","1,320.58","1,332.10","1,320.35","-","0.66%"
"May 09, 2018","1,320.57","1,312.99","1,321.64","1,310.77","-","0.61%"
"May 08, 2018","1,312.59","1,313.54","1,314.83","1,308.38","-","-0.03%"
"May 07, 2018","1,312.92","1,308.81","1,316.15","1,307.96","-","0.38%"
"May 04, 2018","1,307.99","1,299.74","1,311.05","1,294.02","-","0.73%"
"May 03, 2018","1,298.47","1,302.85","1,303.63","1,289.38","-","-0.35%"
"May 02, 2018","1,303.01","1,307.38","1,311.23","1,301.57","-","-0.34%"
"May 01, 2018","1,307.40","1,308.46","1,308.63","1,299.90","-","-0.13%"
"Apr 30, 2018","1,309.08","1,313.63","1,318.12","1,308.82","-","-0.33%"
"Apr 27, 2018","1,313.35","1,310.72","1,315.15","1,310.07","-","0.25%"
"Apr 26, 2018","1,310.04","1,302.01","1,312.27","1,301.11","-","0.66%"
"Apr 25, 2018","1,301.42","1,306.34","1,306.34","1,294.43","-","-0.36%"
"Apr 24, 2018","1,306.18","1,314.60","1,319.28","1,302.98","-","-0.67%"
"Apr 23, 2018","1,315.01","1,317.18","1,318.04","1,311.05","-","-0.22%"
"Apr 20, 2018","1,317.95","1,326.78","1,326.82","1,315.62","-","-0.82%"
"Apr 19, 2018","1,328.88","1,332.23","1,334.17","1,324.57","-","-0.24%"
"Apr 18, 2018","1,332.07","1,327.08","1,334.35","1,327.08","-","0.44%"
"Apr 17, 2018","1,326.27","1,317.96","1,328.51","1,316.98","-","0.68%"
"Apr 16, 2018","1,317.25","1,312.15","1,319.77","1,311.17","-","0.40%"
"Apr 13, 2018","1,311.95","1,314.56","1,319.21","1,309.58","-","-0.14%"
"Apr 12, 2018","1,313.73","1,308.97","1,316.46","1,306.55","-","0.35%"
"Apr 11, 2018","1,309.19","1,313.35","1,313.69","1,307.60","-","-0.26%"
"Apr 10, 2018","1,312.64","1,295.16","1,315.17","1,294.91","-","1.35%"
"Apr 09, 2018","1,295.19","1,290.68","1,305.82","1,290.66","-","0.35%"
"Apr 06, 2018","1,290.71","1,306.34","1,307.51","1,286.33","-","-1.17%"
"Apr 05, 2018","1,306.05","1,295.37","1,308.22","1,294.90","-","0.91%"
"Apr 04, 2018","1,294.21","1,289.95","1,295.34","1,275.13","-","0.37%"
"Apr 03, 2018","1,289.38","1,282.43","1,290.29","1,278.80","-","0.45%"
"Apr 02, 2018","1,283.64","1,300.22","1,301.14","1,277.01","-","-1.21%"
"Mar 30, 2018","1,299.32","1,299.48","1,300.76","1,299.16","-","0.08%"
"Mar 29, 2018","1,298.29","1,286.39","1,303.10","1,286.01","-","0.82%"
"Mar 28, 2018","1,287.78","1,295.49","1,295.52","1,283.07","-","-0.57%"
"Mar 27, 2018","1,295.10","1,302.20","1,311.77","1,291.55","-","-0.52%"
"Mar 26, 2018","1,301.88","1,283.21","1,302.72","1,281.50","-","1.46%"
"Mar 23, 2018","1,283.15","1,306.73","1,306.73","1,282.76","-","-1.77%"
"Mar 22, 2018","1,306.27","1,330.33","1,332.50","1,305.93","-","-1.59%"
"Mar 21, 2018","1,327.44","1,327.13","1,335.49","1,326.91","-","-0.03%"
"Mar 20, 2018","1,327.82","1,326.74","1,329.28","1,325.14","-","0.07%"
"Mar 19, 2018","1,326.92","1,340.90","1,341.02","1,322.36","-","-1.02%"
"Mar 16, 2018","1,340.63","1,339.97","1,343.35","1,338.80","-","-0.00%"
"Mar 15, 2018","1,340.67","1,342.07","1,345.56","1,338.72","-","-0.09%"
"Mar 14, 2018","1,341.87","1,347.62","1,350.69","1,340.98","-","-0.45%"
"Mar 13, 2018","1,347.97","1,353.19","1,358.93","1,345.96","-","-0.35%"
"Mar 12, 2018","1,352.77","1,347.85","1,356.10","1,347.85","-","0.37%"
"Mar 09, 2018","1,347.75","1,332.75","1,347.89","1,332.48","-","1.09%"
"Mar 08, 2018","1,333.22","1,327.90","1,334.09","1,327.90","-","0.41%"
"Mar 07, 2018","1,327.75","1,329.96","1,330.21","1,321.14","-","-0.09%"
"Mar 06, 2018","1,328.90","1,319.58","1,330.01","1,319.58","-","0.71%"
"Mar 05, 2018","1,319.52","1,312.50","1,321.13","1,305.50","-","0.61%"
"Mar 02, 2018","1,311.57","1,315.01","1,315.01","1,298.92","-","-0.04%"
"Mar 01, 2018","1,312.09","1,326.65","1,326.65","1,307.82","-","-1.13%"
"Feb 28, 2018","1,327.15","1,341.51","1,341.51","1,326.80","-","-1.08%"
"Feb 27, 2018","1,341.60","1,354.21","1,356.88","1,341.24","-","-0.87%"
"Feb 26, 2018","1,353.38","1,342.77","1,354.45","1,342.68","-","0.76%"
"Feb 23, 2018","1,343.11","1,329.03","1,343.11","1,328.75","-","1.11%"
"Feb 22, 2018","1,328.30","1,328.65","1,336.10","1,323.60","-","-0.15%"
"Feb 21, 2018","1,330.27","1,331.54","1,343.49","1,328.97","-","-0.14%"
"Feb 20, 2018","1,332.18","1,338.72","1,338.82","1,329.37","-","-0.47%"
"Feb 19, 2018","1,338.43","1,338.42","1,341.36","1,338.12","-","-0.04%"
"Feb 16, 2018","1,338.98","1,336.76","1,344.80","1,335.82","-","0.29%"
"Feb 15, 2018","1,335.13","1,321.04","1,336.77","1,321.04","-","1.20%"
"Feb 14, 2018","1,319.33","1,302.12","1,321.66","1,299.60","-","1.29%"
"Feb 13, 2018","1,302.50","1,299.08","1,303.80","1,296.39","-","0.31%"
"Feb 12, 2018","1,298.45","1,284.04","1,303.34","1,283.73","-","1.15%"
"Feb 09, 2018","1,283.66","1,283.29","1,288.42","1,261.12","-","-0.00%"
"Feb 08, 2018","1,283.68","1,313.46","1,316.17","1,282.94","-","-2.37%"
"Feb 07, 2018","1,314.89","1,314.94","1,326.91","1,313.51","-","0.11%"
"Feb 06, 2018","1,313.50","1,320.86","1,320.86","1,288.69","-","-0.61%"
"Feb 05, 2018","1,321.61","1,360.48","1,360.87","1,320.61","-","-2.93%"
"Feb 02, 2018","1,361.53","1,387.19","1,387.50","1,361.24","-","-1.80%"
"Feb 01, 2018","1,386.42","1,385.74","1,389.86","1,383.33","-","-0.05%"
"Jan 31, 2018","1,387.07","1,386.86","1,392.33","1,382.71","-","0.01%"
"Jan 30, 2018","1,386.90","1,401.01","1,401.09","1,385.64","-","-0.99%"
"Jan 29, 2018","1,400.72","1,409.12","1,410.32","1,400.72","-","-0.62%"
"Jan 26, 2018","1,409.52","1,395.61","1,409.52","1,395.61","-","0.60%"
"Jan 25, 2018","1,401.05","1,399.95","1,403.79","1,393.88","-","0.13%"
"Jan 24, 2018","1,399.22","1,397.17","1,405.01","1,396.43","-","0.15%"
"Jan 23, 2018","1,397.12","1,390.32","1,397.43","1,390.22","-","0.50%"
"Jan 22, 2018","1,390.19","1,382.78","1,390.32","1,381.00","-","0.59%"
"Jan 19, 2018","1,382.05","1,375.13","1,382.05","1,374.99","-","0.52%"
"Jan 18, 2018","1,374.86","1,374.49","1,377.07","1,373.90","-","-0.12%"
"Jan 17, 2018","1,376.53","1,370.50","1,378.27","1,368.04","-","0.49%"
"Jan 16, 2018","1,369.85","1,372.31","1,378.43","1,369.06","-","-0.20%"
"Jan 15, 2018","1,372.65","1,369.72","1,372.94","1,369.32","-","0.38%"
"Jan 12, 2018","1,367.45","1,359.29","1,369.44","1,359.05","-","0.63%"
"Jan 11, 2018","1,358.87","1,352.14","1,359.30","1,350.13","-","0.43%"
"Jan 10, 2018","1,353.02","1,353.72","1,355.36","1,349.57","-","-0.06%"
"Jan 09, 2018","1,353.82","1,351.72","1,355.71","1,351.70","-","0.12%"
"Jan 08, 2018","1,352.19","1,350.89","1,352.19","1,349.00","-","0.12%"
"Jan 05, 2018","1,350.58","1,342.33","1,350.94","1,342.33","-","0.62%"
"Jan 04, 2018","1,342.23","1,331.93","1,343.75","1,331.83","-","0.76%"
"Jan 03, 2018","1,332.17","1,326.52","1,332.56","1,326.40","-","0.43%"
"Jan 02, 2018","1,326.41","1,316.70","1,326.73","1,316.40","-","0.74%"
"Jan 01, 2018","1,316.71","1,316.38","1,316.71","1,316.21","-","-0.01%"
"Dec 29, 2017","1,316.79","1,318.06","1,321.77","1,316.36","-","-0.09%"
"Dec 28, 2017","1,317.97","1,314.89","1,318.21","1,314.75","-","0.26%"
"Dec 27, 2017","1,314.49","1,311.39","1,315.66","1,311.32","-","0.25%"
"Dec 26, 2017","1,311.23","1,312.51","1,312.69","1,310.90","-","-0.03%"
"Dec 25, 2017","1,311.65","1,311.93","1,312.65","1,311.58","-","0.01%"
"Dec 22, 2017","1,311.46","1,311.58","1,312.61","1,310.55","-","0.03%"
"Dec 21, 2017","1,311.08","1,307.36","1,313.27","1,306.04","-","0.25%"
"Dec 20, 2017","1,307.84","1,308.79","1,311.12","1,306.96","-","0.01%"
"Dec 19, 2017","1,307.72","1,311.03","1,312.74","1,307.72","-","-0.31%"
"Dec 18, 2017","1,311.85","1,299.44","1,313.03","1,299.41","-","0.94%"
"Dec 15, 2017","1,299.60","1,295.33","1,300.87","1,293.64","-","0.34%"
"Dec 14, 2017","1,295.16","1,300.81","1,301.85","1,295.16","-","-0.28%"
"Dec 13, 2017","1,298.74","1,297.36","1,303.23","1,297.36","-","0.13%"
"Dec 12, 2017","1,296.99","1,296.65","1,298.65","1,295.78","-","-0.02%"
"Dec 11, 2017","1,297.30","1,292.60","1,297.38","1,292.48","-","0.40%"
"Dec 08, 2017","1,292.19","1,285.35","1,292.87","1,285.27","-","0.50%"
"Dec 07, 2017","1,285.74","1,282.57","1,286.94","1,281.91","-","0.25%"
"Dec 06, 2017","1,282.50","1,288.19","1,288.27","1,281.23","-","-0.45%"
"Dec 05, 2017","1,288.29","1,293.46","1,293.77","1,288.16","-","-0.35%"
"Dec 04, 2017","1,292.81","1,292.36","1,301.25","1,290.86","-","0.07%"
"Dec 01, 2017","1,291.94","1,295.59","1,296.93","1,285.10","-","-0.40%"
"Nov 30, 2017","1,297.12","1,293.11","1,297.85","1,290.73","-","0.27%"
"Nov 29, 2017","1,293.58","1,294.34","1,297.27","1,291.93","-","-0.03%"
"Nov 28, 2017","1,294.02","1,287.10","1,294.43","1,285.95","-","0.48%"
"Nov 27, 2017","1,287.78","1,290.84","1,291.22","1,286.94","-","-0.28%"
"Nov 24, 2017","1,291.39","1,288.19","1,291.75","1,287.15","-","0.28%"
"Nov 23, 2017","1,287.84","1,288.09","1,288.81","1,286.47","-","0.10%"
"Nov 22, 2017","1,286.49","1,284.33","1,288.88","1,284.33","-","0.19%"
"Nov 21, 2017","1,284.00","1,274.93","1,284.92","1,274.93","-","0.67%"
"Nov 20, 2017","1,275.49","1,273.96","1,275.95","1,272.52","-","0.15%"
"Nov 17, 2017","1,273.62","1,272.84","1,276.53","1,272.62","-","0.04%"
"Nov 16, 2017","1,273.10","1,262.59","1,274.12","1,262.59","-","0.84%"
"Nov 15, 2017","1,262.49","1,270.60","1,270.61","1,259.96","-","-0.56%"
"Nov 14, 2017","1,269.56","1,271.93","1,272.78","1,267.14","-","-0.20%"
"Nov 13, 2017","1,272.13","1,274.60","1,274.60","1,268.42","-","-0.27%"
"Nov 10, 2017","1,275.60","1,277.90","1,278.09","1,273.86","-","-0.13%"
"Nov 09, 2017","1,277.20","1,282.35","1,284.55","1,273.30","-","-0.39%"
"Nov 08, 2017","1,282.26","1,280.83","1,282.70","1,279.22","-","0.17%"
"Nov 07, 2017","1,280.13","1,282.33","1,284.30","1,278.80","-","-0.04%"
"Nov 06, 2017","1,280.61","1,279.15","1,282.80","1,277.55","-","0.12%"
"Nov 03, 2017","1,279.05","1,277.74","1,279.40","1,275.54","-","0.07%"
"Nov 02, 2017","1,278.15","1,277.29","1,279.30","1,275.00","-","0.07%"
"Nov 01, 2017","1,277.22","1,274.02","1,281.33","1,273.99","-","0.25%"
"Oct 31, 2017","1,274.02","1,271.95","1,275.03","1,271.38","-","0.18%"
"Oct 30, 2017","1,271.68","1,272.14","1,274.02","1,270.64","-","0.04%"
"Oct 27, 2017","1,271.15","1,264.53","1,272.44","1,264.36","-","0.39%"
"Oct 26, 2017","1,266.22","1,265.81","1,267.79","1,264.70","-","0.04%"
"Oct 25, 2017","1,265.71","1,269.89","1,271.07","1,261.87","-","-0.32%"
"Oct 24, 2017","1,269.79","1,269.69","1,271.22","1,268.80","-","0.04%"
"Oct 23, 2017","1,269.26","1,271.95","1,273.58","1,269.26","-","-0.29%"
"Oct 20, 2017","1,272.94","1,270.82","1,273.05","1,269.24","-","0.13%"
"Oct 19, 2017","1,271.31","1,271.75","1,272.96","1,266.31","-","-0.00%"
"Oct 18, 2017","1,271.36","1,270.37","1,272.79","1,269.66","-","0.16%"
"Oct 17, 2017","1,269.37","1,271.39","1,272.02","1,268.67","-","-0.22%"
"Oct 16, 2017","1,272.12","1,269.98","1,273.18","1,269.98","-","0.13%"
"Oct 13, 2017","1,270.43","1,267.94","1,272.32","1,267.65","-","0.23%"
"Oct 12, 2017","1,267.48","1,267.78","1,269.58","1,266.57","-","0.02%"
"Oct 11, 2017","1,267.17","1,264.26","1,268.00","1,264.24","-","0.17%"
"Oct 10, 2017","1,265.08","1,258.73","1,265.73","1,258.71","-","0.51%"
"Oct 09, 2017","1,258.72","1,260.28","1,260.64","1,258.31","-","-0.08%"
"Oct 06, 2017","1,259.71","1,260.24","1,261.06","1,256.94","-","-0.10%"
"Oct 05, 2017","1,260.92","1,257.93","1,260.92","1,256.94","-","0.22%"
"Oct 04, 2017","1,258.20","1,256.92","1,258.96","1,256.37","-","0.10%"
"Oct 03, 2017","1,257.00","1,252.68","1,257.04","1,251.53","-","0.35%"
"Oct 02, 2017","1,252.56","1,249.47","1,252.56","1,248.00","-","0.23%"
"Sep 29, 2017","1,249.66","1,244.41","1,249.66","1,243.73","-","0.46%"
"Sep 28, 2017","1,243.92","1,241.29","1,244.77","1,240.43","-","0.17%"
"Sep 27, 2017","1,241.80","1,239.52","1,242.76","1,236.73","-","0.24%"
"Sep 26, 2017","1,238.79","1,242.63","1,242.79","1,238.35","-","-0.33%"
"Sep 25, 2017","1,242.91","1,246.23","1,247.21","1,239.90","-","-0.38%"
"Sep 22, 2017","1,247.61","1,246.48","1,247.90","1,245.58","-","0.14%"
"Sep 21, 2017","1,245.88","1,247.39","1,247.88","1,245.08","-","-0.41%"
"Sep 20, 2017","1,251.06","1,248.98","1,251.48","1,243.62","-","0.16%"
"Sep 19, 2017","1,249.03","1,246.84","1,249.80","1,246.84","-","0.20%"
"Sep 18, 2017","1,246.54","1,242.76","1,248.27","1,242.76","-","0.25%"
"Sep 15, 2017","1,243.41","1,242.12","1,243.57","1,241.23","-","0.24%"
"Sep 14, 2017","1,240.46","1,241.63","1,241.88","1,238.87","-","-0.13%"
"Sep 13, 2017","1,242.08","1,243.70","1,244.56","1,240.30","-","-0.10%"
"Sep 12, 2017","1,243.29","1,239.21","1,243.29","1,238.76","-","0.32%"
"Sep 11, 2017","1,239.30","1,229.31","1,239.30","1,229.31","-","0.84%"
"Sep 08, 2017","1,228.93","1,229.48","1,231.99","1,228.83","-","0.02%"
"Sep 07, 2017","1,228.68","1,224.80","1,229.89","1,224.76","-","0.32%"
"Sep 06, 2017","1,224.77","1,222.15","1,225.62","1,220.57","-","0.18%"
"Sep 05, 2017","1,222.58","1,226.58","1,227.92","1,218.92","-","-0.37%"
"Sep 04, 2017","1,227.13","1,229.24","1,229.24","1,226.40","-","-0.20%"
"Sep 01, 2017","1,229.63","1,226.78","1,230.72","1,225.96","-","0.35%"
"Aug 31, 2017","1,225.40","1,217.83","1,226.87","1,217.31","-","0.59%"
"Aug 30, 2017","1,218.20","1,214.09","1,218.27","1,213.91","-","0.20%"
"Aug 29, 2017","1,215.75","1,216.55","1,217.51","1,210.11","-","-0.10%"
"Aug 28, 2017","1,216.95","1,217.51","1,218.66","1,215.76","-","0.09%"
"Aug 25, 2017","1,215.81","1,212.39","1,219.23","1,212.02","-","0.27%"
"Aug 24, 2017","1,212.55","1,213.33","1,215.99","1,212.00","-","-0.03%"
"Aug 23, 2017","1,212.87","1,214.29","1,214.59","1,210.97","-","-0.08%"
"Aug 22, 2017","1,213.90","1,205.38","1,213.91","1,205.38","-","0.67%"
